,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,점포수,일 수,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수
237,2021,3,골목상권,2110983,국립국악고등학교,27577895.0,121265527.0,172189888.0,184754372.0,324861270.0,233980541.0,3.0,92.0,16005.0,6919.0,0.0,6919.0,4618.0,308.0,56.0,802.0,1052.0,760.0,139.0,45.0,114.0,2540568.0,665548.0,521436.0,312285.0,311567.0,407717.0,322013.0,367228.0,369562.0,370226.0,372790.0,370814.0,345986.0,343961.0,3838.0,2458.0,1378.0,13.0,616.0,955.0,928.0,708.0,615.0,2.0,285.0,601.0,613.0,465.0,491.0,11.0,331.0
238,2021,3,골목상권,2110984,포이초등학교(개포목련어린이공원),103237567.0,122715573.0,121295553.0,120562759.0,241009028.0,173618483.0,6.0,92.0,16242.0,6994.0,0.0,6994.0,8520.0,357.0,78.0,1134.0,1214.0,841.0,224.0,76.0,234.0,3472321.0,1074702.0,775937.0,391599.0,357771.0,457983.0,414329.0,501060.0,503645.0,506395.0,501656.0,495960.0,480458.0,483146.0,6974.0,4388.0,2576.0,20.0,1326.0,1966.0,1598.0,1256.0,799.0,13.0,815.0,1286.0,925.0,757.0,592.0,7.0,511.0
239,2021,3,골목상권,2110985,청담근린공원,33959036.0,52830598.0,60981463.0,50179453.0,124102520.0,95743099.0,3.0,92.0,8236.0,3721.0,0.0,3721.0,14787.0,115.0,0.0,36.0,137.0,132.0,96.0,53.0,1888.0,1871452.0,422288.0,404397.0,273126.0,265804.0,303669.0,202167.0,269381.0,277302.0,282266.0,285316.0,282718.0,247302.0,227165.0,,,,,,,,,,,,,,,,,
240,2021,3,골목상권,2110988,청담역 3번,14617149.0,33120512.0,30351507.0,35440165.0,66918756.0,41602770.0,3.0,92.0,8279.0,3171.0,0.0,3171.0,20493.0,84.0,2.0,38.0,100.0,36.0,16.0,55.0,2328.0,1250831.0,242085.0,271685.0,192137.0,194069.0,219610.0,131246.0,178512.0,179693.0,185356.0,189070.0,186545.0,174085.0,157571.0,18901.0,9206.0,9693.0,73.0,3792.0,5684.0,5341.0,2877.0,1132.0,33.0,1221.0,2750.0,2769.0,1638.0,795.0,40.0,2571.0
241,2021,3,골목상권,2110989,대치동아우편취급국,71298839.0,74758750.0,64018432.0,73752805.0,168373291.0,133541517.0,9.0,92.0,14898.0,7952.0,0.0,7952.0,29734.0,338.0,23.0,1558.0,1652.0,677.0,500.0,114.0,618.0,7287659.0,1506483.0,1470626.0,1123521.0,1120867.0,1307735.0,758429.0,1062736.0,1090021.0,1103418.0,1123480.0,1101792.0,932757.0,873458.0,29291.0,17969.0,11322.0,140.0,4768.0,8716.0,7970.0,4868.0,2828.0,17.0,2007.0,5273.0,5502.0,3456.0,1713.0,123.0,2761.0
242,2021,3,골목상권,2110992,도곡초등학교,120499693.0,171792332.0,167772594.0,176669870.0,366266774.0,316412370.0,19.0,92.0,31467.0,13721.0,0.0,13721.0,15042.0,669.0,33.0,2048.0,1745.0,981.0,543.0,265.0,2815.0,10845726.0,2390971.0,2089506.0,1428365.0,1520379.0,2120075.0,1296430.0,1511069.0,1516796.0,1547944.0,1547346.0,1550360.0,1632959.0,1539251.0,12866.0,6862.0,6004.0,63.0,2365.0,3393.0,3003.0,2467.0,1572.0,35.0,940.0,1769.0,1666.0,1432.0,1017.0,28.0,1425.0
243,2021,3,골목상권,2110994,개포고등학교,28963029.0,54223450.0,44261470.0,38827420.0,71342244.0,53920284.0,6.0,92.0,7366.0,3039.0,0.0,3039.0,5134.0,128.0,4.0,186.0,232.0,120.0,62.0,6.0,1404.0,1430586.0,383981.0,325787.0,176277.0,170211.0,208108.0,166225.0,202867.0,205805.0,202903.0,210327.0,205360.0,206749.0,196574.0,4658.0,2965.0,1676.0,57.0,889.0,1275.0,1059.0,857.0,507.0,24.0,514.0,821.0,664.0,537.0,404.0,33.0,375.0
244,2021,3,골목상권,2110995,봉은사역 4번,10549026.0,26999388.0,26689128.0,40429825.0,80455968.0,62510520.0,3.0,92.0,11819.0,4657.0,0.0,4657.0,85418.0,217.0,2.0,110.0,155.0,92.0,132.0,91.0,4016.0,2377894.0,564232.0,545361.0,314642.0,302986.0,369898.0,280776.0,346194.0,351913.0,351568.0,356912.0,353406.0,312930.0,304973.0,80338.0,61317.0,19016.0,154.0,15900.0,21348.0,21569.0,17001.0,4361.0,88.0,10163.0,16112.0,17810.0,14553.0,2591.0,66.0,5737.0
245,2021,3,골목상권,2110996,대치2동주민센터,15203283.0,34659124.0,27000298.0,26429191.0,47051542.0,30068569.0,3.0,92.0,16827.0,6267.0,0.0,6267.0,39859.0,277.0,5.0,218.0,360.0,222.0,242.0,155.0,3995.0,5334209.0,1045997.0,1042397.0,742273.0,797485.0,1085836.0,620219.0,761345.0,762878.0,772741.0,780192.0,772569.0,771734.0,712753.0,37908.0,18081.0,19821.0,265.0,7022.0,9437.0,8584.0,7750.0,4842.0,106.0,3263.0,5619.0,4641.0,2694.0,1756.0,159.0,3759.0
246,2021,3,골목상권,2110997,대청초등학교,259435518.0,428348800.0,323143168.0,305891480.0,710292825.0,626254300.0,18.0,92.0,26211.0,11788.0,0.0,11788.0,14290.0,336.0,1.0,337.0,1457.0,794.0,482.0,230.0,1775.0,6069764.0,1656752.0,1290060.0,713588.0,686824.0,933109.0,789431.0,860333.0,860913.0,905740.0,865055.0,879241.0,848762.0,849720.0,12611.0,4877.0,7690.0,31.0,3480.0,3888.0,2620.0,1655.0,901.0,3.0,781.0,1456.0,1134.0,859.0,643.0,28.0,2699.0
247,2021,3,골목상권,2110999,윗방죽마을공원,113799578.0,163543315.0,142046034.0,115128097.0,275948488.0,191772360.0,7.0,92.0,17650.0,9767.0,0.0,9767.0,732.0,32.0,0.0,2.0,31.0,77.0,257.0,304.0,1632.0,577755.0,134864.0,121655.0,72939.0,73416.0,99748.0,75135.0,82489.0,81615.0,83376.0,84599.0,80922.0,82366.0,82392.0,474.0,257.0,208.0,3.0,35.0,81.0,86.0,139.0,121.0,1.0,17.0,50.0,56.0,81.0,52.0,2.0,18.0
248,2021,3,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0.0,2210144.0,5471461.0,8695019.0,10121349.0,0.0,3.0,92.0,4284.0,1696.0,0.0,1696.0,333.0,,,,,,,,,286523.0,48437.0,58914.0,43269.0,46057.0,58535.0,31312.0,44243.0,40597.0,44409.0,43337.0,42057.0,36659.0,35218.0,297.0,138.0,156.0,6.0,35.0,85.0,93.0,56.0,20.0,3.0,11.0,31.0,49.0,30.0,14.0,3.0,24.0
249,2021,3,골목상권,2111002,한국교통안전공단 강남자동차검사소,0.0,28831668.0,46444823.0,37366180.0,17844890.0,0.0,3.0,92.0,,,,,886.0,,,,,,,,,16506.0,2132.0,3387.0,2813.0,3204.0,3286.0,1683.0,2232.0,2505.0,2570.0,2625.0,2701.0,2001.0,1871.0,574.0,334.0,235.0,0.0,41.0,89.0,114.0,175.0,150.0,0.0,16.0,52.0,64.0,100.0,102.0,0.0,25.0
250,2021,4,골목상권,2110949,한남IC,83636592.0,139642918.0,147287102.0,145922431.0,210034811.0,174234393.0,8.0,92.0,9278.0,3892.0,0.0,3892.0,13843.0,80.0,2.0,210.0,113.0,133.0,37.0,51.0,1935.0,3298516.0,527654.0,604107.0,540735.0,583374.0,704721.0,337923.0,468900.0,489024.0,490770.0,496693.0,505324.0,455943.0,391863.0,12163.0,7678.0,4482.0,41.0,2351.0,3690.0,3261.0,1910.0,907.0,23.0,1063.0,2371.0,2209.0,1313.0,699.0,18.0,1288.0
251,2021,4,골목상권,2110951,신사은행나무공원,19286986.0,20528236.0,24794809.0,24911894.0,46883256.0,46861901.0,3.0,92.0,6486.0,3590.0,0.0,3590.0,13198.0,123.0,7.0,437.0,367.0,139.0,98.0,88.0,173.0,3965269.0,692059.0,731861.0,636403.0,686744.0,808478.0,409725.0,565371.0,602354.0,602818.0,604654.0,605210.0,523498.0,461364.0,12926.0,7220.0,5705.0,52.0,3507.0,3777.0,2859.0,1670.0,1061.0,15.0,1315.0,2106.0,1920.0,1102.0,762.0,37.0,2192.0
252,2021,4,골목상권,2110952,논현목련공원,40911051.0,35910059.0,28246048.0,35027971.0,63866187.0,46781161.0,3.0,92.0,9570.0,6196.0,0.0,6196.0,10754.0,206.0,13.0,834.0,1185.0,176.0,141.0,102.0,192.0,2799687.0,684220.0,590092.0,367389.0,368462.0,460508.0,329019.0,407234.0,414938.0,416309.0,415828.0,409702.0,373488.0,362192.0,,,,,,,,,,,,,,,,,
253,2021,4,골목상권,2110955,논현초등학교,599755469.0,389745153.0,339832323.0,460572858.0,913520238.0,814845895.0,27.0,92.0,26182.0,16956.0,0.0,16956.0,28811.0,610.0,45.0,3097.0,2789.0,610.0,333.0,252.0,649.0,10498354.0,2480584.0,2281040.0,1427228.0,1413432.0,1702284.0,1193788.0,1525609.0,1557988.0,1559188.0,1557413.0,1535934.0,1406932.0,1355288.0,25393.0,16658.0,8723.0,83.0,5578.0,7711.0,5841.0,3882.0,2292.0,48.0,2817.0,5039.0,4258.0,2826.0,1670.0,35.0,2761.0
254,2021,4,골목상권,2110957,언북중학교,96316386.0,153753471.0,150530671.0,114608416.0,205993418.0,154748818.0,6.0,92.0,5795.0,3565.0,0.0,3565.0,29941.0,140.0,4.0,272.0,705.0,302.0,102.0,44.0,377.0,4018695.0,643488.0,856438.0,743138.0,727638.0,694872.0,353123.0,603490.0,663016.0,661235.0,664657.0,627577.0,426806.0,371915.0,28697.0,17182.0,11508.0,72.0,5858.0,8514.0,6766.0,4137.0,3343.0,15.0,2280.0,4756.0,4609.0,3001.0,2525.0,57.0,3582.0
255,2021,4,골목상권,2110958,역삼역 4번,25642642.0,51471992.0,57104643.0,49346418.0,68974372.0,37120096.0,3.0,92.0,6462.0,4390.0,0.0,4390.0,43230.0,149.0,17.0,828.0,570.0,145.0,107.0,58.0,161.0,3846841.0,473919.0,751091.0,733325.0,764654.0,796541.0,327312.0,571324.0,625280.0,627585.0,623557.0,604749.0,438019.0,356328.0,42240.0,28666.0,13570.0,63.0,7659.0,13523.0,11576.0,6973.0,2443.0,22.0,3663.0,8770.0,8848.0,5673.0,1690.0,41.0,3996.0
256,2021,4,골목상권,2110959,신구중학교,8068389.0,36513554.0,25911248.0,27532471.0,31861465.0,20731721.0,3.0,92.0,3478.0,1601.0,0.0,1601.0,12749.0,61.0,4.0,72.0,65.0,45.0,34.0,44.0,600.0,2336092.0,283287.0,424018.0,435435.0,462272.0,518815.0,212264.0,327896.0,355026.0,353698.0,360838.0,365097.0,314721.0,258812.0,12481.0,6517.0,5961.0,139.0,2815.0,3808.0,2504.0,1783.0,1429.0,50.0,1173.0,2082.0,1655.0,873.0,684.0,89.0,1642.0
257,2021,4,골목상권,2110960,은광여고,28598797.0,49400163.0,41004490.0,35974572.0,89291469.0,63770773.0,3.0,92.0,7464.0,4004.0,0.0,4004.0,27065.0,112.0,55.0,647.0,545.0,97.0,96.0,116.0,861.0,2325215.0,421212.0,519221.0,383080.0,366183.0,406638.0,228878.0,344533.0,364445.0,365225.0,363907.0,355283.0,275952.0,255871.0,25546.0,18368.0,7175.0,56.0,2951.0,5943.0,6854.0,7171.0,2568.0,40.0,1640.0,3961.0,5282.0,5652.0,1793.0,16.0,1311.0
258,2021,4,골목상권,2110961,언주역 3번,74733944.0,102914439.0,116624195.0,105117974.0,178048806.0,128921449.0,6.0,92.0,12252.0,7215.0,0.0,7215.0,26812.0,250.0,6.0,1213.0,1163.0,328.0,170.0,131.0,1252.0,5551705.0,1075907.0,1179224.0,884830.0,878941.0,955322.0,577480.0,821409.0,869835.0,869613.0,869779.0,841397.0,664166.0,615508.0,25851.0,16841.0,9010.0,70.0,5483.0,7931.0,5602.0,3658.0,3106.0,29.0,2478.0,5132.0,4147.0,2743.0,2311.0,41.0,3005.0
259,2021,4,골목상권,2110963,역삼월드메르디앙아파트,692276.0,1166248.0,1055264.0,835347.0,2313229.0,1771348.0,1.0,92.0,13835.0,7371.0,0.0,7371.0,27425.0,236.0,28.0,876.0,1018.0,405.0,258.0,160.0,1425.0,3665313.0,829157.0,779621.0,529125.0,523621.0,594502.0,409288.0,544701.0,563987.0,564503.0,561123.0,541931.0,448157.0,440909.0,,,,,,,,,,,,,,,,,
260,2021,4,골목상권,2110965,언주역 6번,59150194.0,81848366.0,70371173.0,90441555.0,146481475.0,106678105.0,6.0,92.0,10996.0,7155.0,0.0,7155.0,13675.0,288.0,39.0,1437.0,1094.0,405.0,167.0,122.0,458.0,4630078.0,867177.0,989713.0,761235.0,748640.0,792381.0,470932.0,677727.0,728439.0,728915.0,726270.0,698517.0,549453.0,520759.0,,,,,,,,,,,,,,,,,
261,2021,4,골목상권,2110966,논현2동주민센터,34748973.0,31935786.0,33254777.0,36237989.0,73833804.0,54076309.0,6.0,92.0,12218.0,6234.0,0.0,6234.0,29054.0,163.0,26.0,282.0,527.0,199.0,183.0,273.0,1852.0,7497483.0,1251068.0,1518286.0,1284077.0,1290442.0,1417991.0,735618.0,1087337.0,1190594.0,1197648.0,1193433.0,1151488.0,893755.0,783226.0,27422.0,17538.0,9879.0,65.0,4763.0,7773.0,7077.0,5016.0,2724.0,17.0,2089.0,4522.0,4968.0,3771.0,2171.0,48.0,2674.0
262,2021,4,골목상권,2110967,역삼역 8번,170639067.0,121234011.0,159360847.0,139600576.0,249587509.0,220505936.0,9.0,92.0,8696.0,5871.0,0.0,5871.0,61079.0,236.0,30.0,1295.0,878.0,357.0,166.0,86.0,89.0,3948273.0,737166.0,843630.0,659373.0,640149.0,674718.0,393238.0,579139.0,626973.0,630450.0,626676.0,598903.0,454768.0,431366.0,60705.0,36823.0,23879.0,115.0,10925.0,17002.0,16035.0,14106.0,2519.0,65.0,7128.0,12381.0,9947.0,5650.0,1652.0,50.0,3797.0
263,2021,4,골목상권,2110971,선정릉역 4번,355232977.0,223590905.0,248545721.0,245104764.0,504590589.0,402143701.0,9.0,92.0,16744.0,10573.0,0.0,10573.0,74745.0,477.0,84.0,2089.0,2229.0,636.0,363.0,179.0,749.0,5661998.0,1134447.0,1215893.0,911164.0,887411.0,935691.0,577390.0,840144.0,899642.0,896465.0,895140.0,857881.0,657434.0,615293.0,73204.0,35861.0,37343.0,185.0,15399.0,20094.0,18092.0,15247.0,4186.0,90.0,8048.0,12361.0,8646.0,4171.0,2545.0,95.0,7351.0
264,2021,4,골목상권,2110972,강남세브란스병원미래의학연구센터,4972913.0,27169358.0,33923755.0,35119350.0,70040361.0,60824513.0,3.0,92.0,15084.0,7489.0,0.0,7489.0,28701.0,278.0,17.0,960.0,869.0,583.0,337.0,213.0,1315.0,3723723.0,864255.0,829862.0,538178.0,519572.0,565378.0,406477.0,550925.0,567480.0,570066.0,563919.0,549780.0,463183.0,458374.0,26075.0,14646.0,11427.0,216.0,7696.0,7646.0,5984.0,3332.0,1199.0,73.0,3195.0,4587.0,3952.0,1945.0,895.0,143.0,4502.0
265,2021,4,골목상권,2110974,언주중학교,63929678.0,62016719.0,77951774.0,59863206.0,115214515.0,98670540.0,6.0,92.0,13050.0,6146.0,0.0,6146.0,10376.0,290.0,5.0,795.0,825.0,389.0,168.0,90.0,1846.0,4214190.0,1018032.0,887883.0,572143.0,568444.0,674364.0,493325.0,617067.0,641061.0,639229.0,636835.0,620696.0,534989.0,524317.0,,,,,,,,,,,,,,,,,
266,2021,4,골목상권,2110975,매봉역 1번,52769174.0,217584101.0,181415936.0,205384857.0,276219864.0,208640497.0,6.0,92.0,7558.0,2956.0,0.0,2956.0,33245.0,96.0,19.0,85.0,84.0,64.0,58.0,27.0,1958.0,1968020.0,386700.0,410453.0,302708.0,299114.0,358301.0,210747.0,285198.0,296489.0,298630.0,297052.0,292446.0,252505.0,245702.0,22420.0,15346.0,7062.0,84.0,4644.0,5712.0,5884.0,4648.0,1437.0,54.0,2422.0,3673.0,4320.0,3677.0,1200.0,30.0,2222.0
267,2021,4,골목상권,2110976,언북초등학교,11894114.0,60815110.0,45064748.0,43546305.0,91243472.0,74449280.0,6.0,92.0,12342.0,5743.0,0.0,5743.0,11643.0,193.0,12.0,324.0,435.0,295.0,408.0,204.0,1761.0,4981871.0,1117748.0,1039309.0,737737.0,707168.0,826595.0,553316.0,694945.0,746705.0,749356.0,751761.0,745734.0,678043.0,615329.0,11067.0,5296.0,5770.0,25.0,3211.0,3775.0,2056.0,1187.0,812.0,5.0,1083.0,1821.0,1178.0,701.0,507.0,20.0,2128.0
268,2021,4,골목상권,2110977,논현로18길,31252446.0,69409040.0,51278463.0,46852744.0,117506405.0,90050477.0,9.0,92.0,9553.0,4726.0,0.0,4726.0,10154.0,228.0,39.0,582.0,736.0,708.0,113.0,30.0,63.0,2630998.0,626440.0,539420.0,348586.0,345136.0,442728.0,328685.0,384746.0,393298.0,391701.0,389334.0,385714.0,344583.0,341619.0,,,,,,,,,,,,,,,,,
269,2021,4,골목상권,2110980,개포지구대옆,12472124.0,20602445.0,17819160.0,17080167.0,37174036.0,28407164.0,3.0,92.0,14013.0,6593.0,0.0,6593.0,25824.0,295.0,31.0,633.0,893.0,798.0,180.0,42.0,451.0,2516829.0,640270.0,518404.0,321094.0,321205.0,400478.0,315377.0,366778.0,373619.0,372000.0,371114.0,369821.0,332685.0,330812.0,25162.0,10281.0,14880.0,88.0,3951.0,5726.0,8389.0,5194.0,1813.0,42.0,1896.0,3243.0,2591.0,1405.0,1104.0,46.0,2055.0
270,2021,4,골목상권,2110981,국악고교사거리,92532209.0,147004539.0,112903164.0,126845942.0,231446350.0,198480914.0,9.0,92.0,15040.0,7137.0,0.0,7137.0,12718.0,382.0,70.0,988.0,1491.0,1134.0,188.0,89.0,10.0,3958333.0,1028169.0,834270.0,497222.0,479387.0,627873.0,491410.0,575979.0,586631.0,583662.0,580033.0,574207.0,529362.0,528456.0,12359.0,8276.0,4081.0,26.0,1850.0,3425.0,3175.0,2214.0,1667.0,9.0,980.0,2320.0,2252.0,1450.0,1265.0,17.0,870.0
271,2021,4,골목상권,2110982,강남구보훈회관,16211086.0,24584987.0,24629926.0,29728077.0,50106942.0,35321306.0,3.0,92.0,13068.0,5376.0,0.0,5376.0,6248.0,157.0,7.0,451.0,304.0,165.0,85.0,59.0,3302.0,2534175.0,708205.0,560154.0,299563.0,292465.0,363064.0,310723.0,362550.0,368829.0,368799.0,369920.0,365079.0,347474.0,351522.0,6083.0,3566.0,2516.0,14.0,1266.0,1604.0,1400.0,963.0,835.0,6.0,513.0,1046.0,910.0,527.0,564.0,8.0,753.0
272,2021,4,골목상권,2110983,국립국악고등학교,11645800.0,105675344.0,163112789.0,151714560.0,267518166.0,187060113.0,3.0,92.0,16005.0,6919.0,0.0,6919.0,4618.0,313.0,38.0,746.0,1023.0,877.0,158.0,73.0,124.0,2498248.0,651607.0,511331.0,309171.0,307671.0,400433.0,318037.0,361325.0,366627.0,365060.0,362577.0,363007.0,340070.0,339583.0,3838.0,2458.0,1378.0,13.0,616.0,955.0,928.0,708.0,615.0,2.0,285.0,601.0,613.0,465.0,491.0,11.0,331.0
273,2021,4,골목상권,2110984,포이초등학교(개포목련어린이공원),90849861.0,110249741.0,122251786.0,103639575.0,231555279.0,146907242.0,7.0,92.0,16242.0,6994.0,0.0,6994.0,8520.0,366.0,70.0,988.0,1361.0,917.0,279.0,123.0,79.0,3779594.0,1190872.0,850073.0,415282.0,376410.0,491583.0,455374.0,546955.0,549846.0,548111.0,544547.0,539584.0,521188.0,529360.0,6974.0,4388.0,2576.0,20.0,1326.0,1966.0,1598.0,1256.0,799.0,13.0,815.0,1286.0,925.0,757.0,592.0,7.0,511.0
274,2021,4,골목상권,2110985,청담근린공원,35346334.0,63230067.0,55381258.0,51366130.0,114525536.0,79638912.0,3.0,92.0,8236.0,3721.0,0.0,3721.0,14787.0,117.0,0.0,24.0,112.0,147.0,80.0,78.0,1939.0,1966762.0,430644.0,417123.0,291474.0,286492.0,327853.0,213173.0,277143.0,292176.0,294535.0,294388.0,293158.0,271086.0,244274.0,,,,,,,,,,,,,,,,,
275,2021,4,골목상권,2110989,대치동아우편취급국,66706745.0,61370131.0,53512570.0,66849355.0,145466787.0,110212934.0,9.0,92.0,14898.0,7952.0,0.0,7952.0,29734.0,339.0,9.0,1336.0,1748.0,640.0,526.0,248.0,649.0,7702427.0,1538278.0,1554957.0,1201497.0,1187623.0,1416486.0,803587.0,1127136.0,1183319.0,1190884.0,1180178.0,1145305.0,962789.0,912816.0,29291.0,17969.0,11322.0,140.0,4768.0,8716.0,7970.0,4868.0,2828.0,17.0,2007.0,5273.0,5502.0,3456.0,1713.0,123.0,2761.0
276,2021,4,골목상권,2110992,도곡초등학교,128673866.0,148792716.0,146641380.0,158445660.0,340818471.0,290209703.0,18.0,92.0,31467.0,13721.0,0.0,13721.0,15042.0,636.0,14.0,1746.0,1727.0,1038.0,662.0,279.0,2748.0,10710383.0,2420119.0,2043341.0,1356250.0,1465070.0,2117463.0,1308140.0,1507348.0,1517109.0,1529512.0,1521551.0,1521461.0,1585836.0,1527566.0,12866.0,6862.0,6004.0,63.0,2365.0,3393.0,3003.0,2467.0,1572.0,35.0,940.0,1769.0,1666.0,1432.0,1017.0,28.0,1425.0
277,2021,4,골목상권,2110994,개포고등학교,28012305.0,52545974.0,41965242.0,34696053.0,60601761.0,44747195.0,6.0,92.0,7366.0,3039.0,0.0,3039.0,5134.0,128.0,0.0,116.0,198.0,182.0,84.0,24.0,1430.0,1401140.0,359929.0,327932.0,181630.0,170055.0,201259.0,160340.0,201868.0,206247.0,204842.0,203708.0,201816.0,194679.0,187981.0,4658.0,2965.0,1676.0,57.0,889.0,1275.0,1059.0,857.0,507.0,24.0,514.0,821.0,664.0,537.0,404.0,33.0,375.0
278,2021,4,골목상권,2110995,봉은사역 4번,10712199.0,20171618.0,20713999.0,30211432.0,66109908.0,58251916.0,3.0,92.0,11819.0,4657.0,0.0,4657.0,85418.0,211.0,2.0,86.0,133.0,107.0,74.0,98.0,3642.0,2362918.0,563521.0,541235.0,318327.0,306698.0,360426.0,272707.0,339179.0,351361.0,352184.0,352771.0,348000.0,314817.0,304607.0,80338.0,61317.0,19016.0,154.0,15900.0,21348.0,21569.0,17001.0,4361.0,88.0,10163.0,16112.0,17810.0,14553.0,2591.0,66.0,5737.0
279,2021,4,골목상권,2110996,대치2동주민센터,8718373.0,30445973.0,24749057.0,23831361.0,44232898.0,23483956.0,3.0,92.0,16827.0,6267.0,0.0,6267.0,39859.0,172.0,3.0,173.0,260.0,213.0,126.0,104.0,3640.0,5151400.0,1035280.0,980380.0,686077.0,762348.0,1083703.0,603611.0,729225.0,741611.0,741258.0,746451.0,738974.0,746306.0,707579.0,37908.0,18081.0,19821.0,265.0,7022.0,9437.0,8584.0,7750.0,4842.0,106.0,3263.0,5619.0,4641.0,2694.0,1756.0,159.0,3759.0
280,2021,4,골목상권,2110997,대청초등학교,360737222.0,434315199.0,344302667.0,369555108.0,884241428.0,785032433.0,21.0,92.0,26211.0,11788.0,0.0,11788.0,14290.0,370.0,1.0,227.0,1293.0,1312.0,307.0,313.0,1949.0,5655671.0,1466599.0,1189099.0,679075.0,664977.0,918421.0,737501.0,817120.0,822202.0,821274.0,816475.0,814612.0,781867.0,782123.0,12611.0,4877.0,7690.0,31.0,3480.0,3888.0,2620.0,1655.0,901.0,3.0,781.0,1456.0,1134.0,859.0,643.0,28.0,2699.0
281,2021,4,골목상권,2110999,윗방죽마을공원,95338065.0,182451206.0,110673389.0,118142654.0,234727014.0,195198873.0,6.0,92.0,17650.0,9767.0,0.0,9767.0,732.0,31.0,0.0,0.0,4.0,65.0,190.0,114.0,1930.0,560551.0,128523.0,117761.0,71555.0,71907.0,98212.0,72599.0,80366.0,80341.0,79904.0,80208.0,79565.0,80039.0,80126.0,474.0,257.0,208.0,3.0,35.0,81.0,86.0,139.0,121.0,1.0,17.0,50.0,56.0,81.0,52.0,2.0,18.0
282,2021,4,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0.0,2402595.0,4559145.0,2526836.0,5900822.0,0.0,3.0,92.0,4284.0,1696.0,0.0,1696.0,333.0,,,,,,,,,212207.0,36635.0,42752.0,32752.0,36332.0,42258.0,21477.0,30050.0,30033.0,32930.0,32425.0,32018.0,28435.0,26319.0,297.0,138.0,156.0,6.0,35.0,85.0,93.0,56.0,20.0,3.0,11.0,31.0,49.0,30.0,14.0,3.0,24.0
283,2021,4,골목상권,2111002,한국교통안전공단 강남자동차검사소,0.0,29680824.0,40010378.0,36548312.0,18081505.0,0.0,3.0,92.0,,,,,886.0,,,,,,,,,19236.0,2234.0,4194.0,3509.0,3941.0,3537.0,1820.0,2685.0,3090.0,3027.0,3027.0,2994.0,2260.0,2154.0,574.0,334.0,235.0,0.0,41.0,89.0,114.0,175.0,150.0,0.0,16.0,52.0,64.0,100.0,102.0,0.0,25.0
284,2022,1,골목상권,2110963,역삼월드메르디앙아파트,14619485.0,27170640.0,29679831.0,18576302.0,28772619.0,24270259.0,3.0,90.0,13835.0,7371.0,0.0,7371.0,27425.0,236.0,28.0,876.0,1018.0,405.0,258.0,160.0,1425.0,3747300.0,851939.0,800271.0,539327.0,530716.0,603776.0,421271.0,561718.0,556437.0,560676.0,576113.0,567053.0,466392.0,458912.0,,,,,,,,,,,,,,,,,
285,2022,1,골목상권,2110983,국립국악고등학교,14121494.0,112167016.0,156295263.0,148163611.0,310562460.0,158613048.0,3.0,90.0,16005.0,6919.0,0.0,6919.0,4618.0,313.0,38.0,746.0,1023.0,877.0,158.0,73.0,124.0,2559162.0,658159.0,525617.0,319418.0,318183.0,413008.0,324777.0,371177.0,366259.0,372388.0,375307.0,373387.0,351635.0,349010.0,3838.0,2458.0,1378.0,13.0,616.0,955.0,928.0,708.0,615.0,2.0,285.0,601.0,613.0,465.0,491.0,11.0,331.0
286,2022,1,골목상권,2110995,봉은사역 4번,9505881.0,19907075.0,22946255.0,29715948.0,70087448.0,55158695.0,3.0,90.0,11819.0,4657.0,0.0,4657.0,85418.0,211.0,2.0,86.0,133.0,107.0,74.0,98.0,3642.0,2264988.0,540453.0,513994.0,305655.0,297054.0,346258.0,261573.0,332845.0,334822.0,330823.0,339661.0,337330.0,299437.0,290074.0,80338.0,61317.0,19016.0,154.0,15900.0,21348.0,21569.0,17001.0,4361.0,88.0,10163.0,16112.0,17810.0,14553.0,2591.0,66.0,5737.0
