index,감귤_소매가_상품_10개,감귤_ 소매가_중품_10개,감귤_중도매가_상품_1kg,감귤_중도매가_중품_1kg,단감_소매가_상품_10개,단감_소매가_중품_10개,단감_중도매가_상품_1kg,단감_중도매가_중품_1kg,망고_소매가격_수입_상품_1개,망고_소매가_중품_1개,망고_중도매가_수입_상품_1kg,망고_중도매가_수입_중품_1kg,바나나 _소매가격_수입_상품_1kg,바나나_소매가격_수입_중품_1kg,바나나_중도매가_수입_상품_1kg,바나나_중도매가_수입_중품_1kg,배_소매가_신고_상품_10개,배_소매가_신고_중품_10개,배_중도매가_신고_상품_1kg,배_중도매가_신고_중품_1kg,복숭아_소매가격_백도_상품_10개,복숭아_소매가격_백도_중품_10개,복숭아_중도매가_백도_상품_1kg,복숭아_중도매가_백도_중품_1kg,사과_소매가격_후지_10개,사과_중도매가_후지_상품_1kg,사과_소매가_후지_중품_10개,사과_중도매가_후지_중품_1kg,오렌지_소매가격_수입_상품_10개,오렌지_소매가격_수입_중품_10개,오렌지_중도매가_ 수입_상품_1kg,오렌지_중도매가_수입_중품_1kg,자몽_소매가_수입_상품_10개,자몽_소매가_수입_중품_10개,파인애플_소매가_수입_상품_1개,파인애플_소매가_수입_중품_1개,파인애플_중도매가_수입_상품_1kg,파인애플_중도매가_수입_중품_1kg,포도_소매가_캠벨얼리_L과_1kg,포도_소매가_캠벨얼리_M과_1kg,포도_중도매가_캠벨얼리_L과_1kg,포도_중도매가_캠벨얼리_M과_1kg,포도_소매가_샤인머스켓_L과_1kg,포도_소매가_샤인머스켓_M과_1kg,포도_중도매가_샤인머스켓_L과_1kg,포도_중도매가_샤인머스켓_M과_1kg,아보카도_소매가격_수입_상품1개,생산자물가지수_총지수(2020=100),생산자물가지수_사과(2020=100),생산자물가지수_배(2020=100),생산자물가지수_복숭아(2020=100),생산자물가지수_포도(2020=100),생산자물가지수_감귤(2020=100),생산자물가지수_감(2020=100),소비자물가지수_총지수(2020=100),소비자물가지수_사과(2020=100),소비자물가지수_배(2020=100),소비자물가지수_복숭아(2020=100),소비자물가지수_포도(2020=100),소비자물가지수_감(2020=100),소비자물가지수_귤(2020=100),소비자물가지수_오렌지(2020=100),소비자물가지수_바나나(2020=100),소비자물가지수_망고(2020=100),소비자물가지수_아보카도(2020=100),소비자물가지수_파인애플(2020=100),수입물가지수_과일(2020=100),월달러환율(KRW),한국기준금리(%),세계식량물가지수_중간값(2015=100),세계식량물가상승률_중간값(%),세계식량물가상승률_가중평균(%),무역수지_망고,무역수지_사과,무역수지_아보카도,무역수지_오렌지,무역수지_자몽,무역수지_파인애플,무역수지_포도,수출액_망고,수출액_사과,수출액_아보카도,수출액_오렌지,수출액_자몽,수출액_파인애플,수출액_포도,수출량_망고,수출량_사과,수출량_아보카도,수출량_오렌지,수출량_자몽,수출량_파인애플,수출량_포도,수입액_망고,수입액_사과,수입액_아보카도,수입액_오렌지,수입액_자몽,수입액_파인애플,수입액_포도,수입량_망고,수입량_사과,수입량_아보카도,수입량_오렌지,수입량_자몽,수입량_파인애플,수입량_포도,무역수지_단감,무역수지_바나나,무역수지_배,무역수지_복숭아,수출액_단감,수출액_바나나,수출액_배,수출액_복숭아,수출량_단감,수출량_바나나,수출량_배,수출량_복숭아,수입액_단감,수입액_바나나,수입액_배,수입액_복숭아,수입량_단감,수입량_바나나,수입량_배,수입량_복숭아,무역수지_감귤,수출액_감귤,수출량_감귤,수입액_감귤,수입량_감귤
2011-01,2726.0,1819.0,1914.0,1514.0,11408.0,8318.0,3467.0,2933.0,,,,,2010,1270,1100,1000,28793,20763,3514,2714,,,,,28190.0,6175.0,14285.0,4175.0,,,,,,,,,,,,,,,,,,,,100.28,173.08,83.26,-,-,117.5,94.84,88.288,95.599,89.995,118.482,98.312,85.213,75.376,118.11,58.717,-,-,-,94.33,1119.25,2.75,86.5,4.630197,4.529574,-361503.0,212174.0,-72064.0,-9313256.0,-1062983.0,-3516594.0,-1333426.0,0.0,240633.0,0.0,0.0,0.0,0.0,0.0,0.0,107333.0,0.0,0.0,0.0,0.0,0.0,361503.0,28459.0,72064.0,9313256.0,1062983.0,3516594.0,1333426.0,73708.0,12600.0,17197.0,7005168.0,860359.0,5558484.0,344273.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02,2993.0,1735.0,1541.0,1196.0,10320.0,8760.0,3702.0,3169.0,,,,,2220,1580,1402,1285,29389,20941,3776,3000,,,,,29000.0,6275.0,14063.0,4333.0,,,,,,,,,,,,,,,,,,,,101.03,169.85,92.77,-,-,93.41,96.42,88.892,97.446,92.752,118.482,98.312,89.162,73.684,108.231,63.922,-,-,-,92.99,1124.65,2.75,87.1,5.230132,4.793995,-442042.0,-5380.0,-179448.0,-21208859.0,-520146.0,-2575379.0,-11872196.0,0.0,47927.0,0.0,2151.0,0.0,0.0,4905.0,0.0,25548.0,0.0,915.0,0.0,0.0,824.0,442042.0,53307.0,179448.0,21211010.0,520146.0,2575379.0,11877101.0,87380.0,25275.0,34858.0,17580485.0,411794.0,4688323.0,3280452.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03,2487.0,1692.0,1606.0,1287.0,9790.0,8161.0,3828.0,3335.0,,,,,2270,1810,1574,1470,29624,19992,3701,3017,,,,,24391.0,5949.0,13611.0,4261.0,,,,,,,,,,,,,,,,,,,,102.24,159.63,90.51,-,-,91.56,96.63,89.238,95.84,92.752,118.482,98.312,89.01,77.59,105.789,68.85,-,-,-,95.72,1095.5,3.0,87.6,5.407971,4.963879,-564919.0,38211.0,-105860.0,-52844772.0,-1188416.0,-4485447.0,-26779970.0,0.0,94744.0,0.0,480.0,0.0,0.0,0.0,0.0,34810.0,0.0,90.0,0.0,0.0,0.0,564919.0,56533.0,105860.0,52845252.0,1188416.0,4485447.0,26779970.0,127397.0,24800.0,18450.0,45113227.0,987775.0,6441881.0,9774640.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04,,,,,10000.0,8000.0,3844.0,3355.0,,,,,2460,1890,1756,1646,29326,20095,3536,2871,,,,,24330.0,5381.0,15213.0,4000.0,,,,,,,,,,,,,,,,,,,,102.87,149.47,87.14,-,-,91.56,96.63,89.325,97.205,92.752,118.482,98.312,89.01,77.59,107.787,74.263,-,-,-,95.9,1068.0,3.0,87.4,4.877606,4.955595,-579040.0,206144.0,-214816.0,-51884267.0,-1126155.0,-4699635.0,-39435812.0,0.0,206144.0,0.0,0.0,0.0,0.0,0.0,0.0,86241.0,0.0,0.0,0.0,0.0,0.0,579040.0,0.0,214816.0,51884267.0,1126155.0,4699635.0,39435812.0,131608.0,0.0,34402.0,43218809.0,927327.0,6369436.0,16600063.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05,,,,,,,,,,,,,2510,1920,1836,1731,29283,21149,3919,3099,,,,,24330.0,6000.0,14621.0,4067.0,,,,,,,,,,,,,,,,,,,,103.18,156.0,89.99,-,-,91.56,96.63,89.497,97.205,92.752,118.482,98.312,89.01,77.59,102.681,75.582,-,-,-,94.78,1078.0,3.0,88.2,5.772474,5.456322,-997258.0,86369.0,-259691.0,-17121990.0,-756324.0,-4798726.0,-19900181.0,0.0,86369.0,0.0,8882.0,0.0,0.0,16956.0,0.0,63110.0,0.0,3888.0,0.0,0.0,4428.0,997258.0,0.0,259691.0,17130872.0,756324.0,4798726.0,19917137.0,208606.0,0.0,42346.0,14679118.0,648494.0,6670194.0,9012619.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06,,,,,,,,,,,,,2440,1920,1716,1580,37921,24477,4483,3378,,,,,24130.0,6000.0,15459.0,4067.0,,,,,,,,,,,,,,,,,,,,102.95,156.83,90.0,-,-,91.56,96.63,89.67,97.205,92.752,118.482,98.312,89.01,77.59,102.681,73.778,-,-,-,88.51,1066.3,3.25,88.5,6.462374,5.876119,-2720764.0,68868.0,-170709.0,-3022437.0,-632504.0,-4841239.0,-540682.0,0.0,68868.0,0.0,0.0,0.0,0.0,4084.0,0.0,36348.0,0.0,0.0,0.0,0.0,372.0,2720764.0,0.0,170709.0,3022437.0,632504.0,4841239.0,544766.0,454414.0,0.0,27194.0,2621870.0,552927.0,6628575.0,281138.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07,,,,,,,,,,,,,2400,1820,1595,1419,42590,32583,6286,3952,,,,,25000.0,6000.0,15869.0,4067.0,,,,,,,,,,,8770.0,5930.0,7667.0,6667.0,,,,,,103.09,156.83,90.0,-,-,91.56,96.63,90.102,97.205,92.752,128.95,98.312,89.01,77.59,102.681,71.071,-,-,-,79.92,1054.0,3.25,88.7,6.19107,6.167843,-1070880.0,42025.0,-205322.0,-2666809.0,-1042808.0,-5051138.0,-201341.0,0.0,42025.0,0.0,0.0,0.0,0.0,101154.0,0.0,19970.0,0.0,0.0,0.0,0.0,12256.0,1070880.0,0.0,205322.0,2666809.0,1042808.0,5051138.0,302495.0,224720.0,0.0,33575.0,2467049.0,936188.0,6665687.0,87804.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08,,,,,,,,,,,,,2300,1680,1332,1227,50000,37179,6667,4333,19475.0,11125.0,4106.0,3188.0,25000.0,6000.0,16466.0,4067.0,,,,,,,,,,,7424.0,8403.0,6182.0,4955.0,,,,,,103.22,156.83,90.0,-,-,91.56,96.63,90.707,97.205,92.752,127.998,147.999,89.01,77.59,102.681,65.379,-,-,-,77.91,1064.9,3.25,89.7,6.573757,6.148679,-277227.0,42229.0,-207672.0,-2447551.0,-838968.0,-4070211.0,-820510.0,0.0,42229.0,0.0,0.0,0.0,0.0,598547.0,0.0,18744.0,0.0,0.0,0.0,0.0,125281.0,277227.0,0.0,207672.0,2447551.0,838968.0,4070211.0,1419057.0,87590.0,0.0,35206.0,2007016.0,728655.0,6233860.0,468744.0,,,,42745.0,,,,68527.0,,,,11675.0,,,,25782.0,,,,23000.0,,,,,
2011-09,,,,,,,,,,,,,2200,1610,1400,1300,31298,21536,2844,2360,17171.0,10000.0,2840.0,2320.0,,,,,,,,,,,,,,,5181.0,,3950.0,3180.0,,,,,,103.3,98.67,72.25,-,-,91.56,96.63,90.62,102.583,95.509,121.241,106.513,89.01,77.59,102.681,63.644,-,-,-,87.83,1180.9,3.25,90.1,6.059884,5.935167,-326411.0,370242.0,-183004.0,-2799619.0,-724213.0,-5417322.0,-1746104.0,0.0,370242.0,0.0,137.0,0.0,0.0,352708.0,0.0,172035.0,0.0,50.0,0.0,0.0,105257.0,326411.0,0.0,183004.0,2799756.0,724213.0,5417322.0,2098812.0,108469.0,0.0,45112.0,2158101.0,638072.0,7095347.0,835284.0,,,,72774.0,,,,72774.0,,,,10260.0,,,,0.0,,,,0.0,,,,,
2011-10,2962.0,2000.0,2067.0,1733.0,10000.0,6941.0,2467.0,2267.0,,,,,2240,1740,1400,1300,25664,16077,2410,2077,,,,,30000.0,4133.0,14707.0,3267.0,,,,,,,,,,,5286.0,,4490.0,3730.0,,,,,,103.2,106.48,62.77,-,-,98.86,87.27,90.448,94.797,79.789,121.241,107.188,106.781,83.383,102.681,65.935,-,-,-,97.04,1111.85,3.25,90.3,6.424348,5.706053,-322223.0,1047924.0,-121150.0,-2357620.0,-839459.0,-3407220.0,-3635764.0,0.0,1047924.0,0.0,1611.0,0.0,0.0,242822.0,0.0,484714.0,0.0,1080.0,0.0,0.0,72701.0,322223.0,0.0,121150.0,2359231.0,839459.0,3407220.0,3878586.0,85821.0,0.0,38962.0,1927712.0,646568.0,4859717.0,1657503.0,,,,13411.0,,,,13411.0,,,,2642.0,,,,0.0,,,,0.0,,,,,
2011-11,2610.0,1636.0,1639.0,1337.0,8327.0,6781.0,2388.0,2024.0,,,,,2240,1790,1373,1273,26282,16642,2594,2261,,,,,25455.0,4473.0,15899.0,3718.0,,,,,,,,,,,6070.0,,5164.0,4545.0,,,,,,102.87,136.85,69.06,-,-,99.57,66.5,90.534,91.907,77.107,121.241,108.056,79.289,77.915,102.681,66.351,-,-,-,98.3,1140.05,3.25,90.6,6.300042,5.240895,-672551.0,4377984.0,-131280.0,-1648843.0,-959967.0,-4825563.0,-5394315.0,0.0,4395661.0,0.0,1800.0,0.0,0.0,9172.0,0.0,1471825.0,0.0,1040.0,0.0,0.0,1639.0,672551.0,17677.0,131280.0,1650643.0,959967.0,4825563.0,5403487.0,142801.0,8460.0,41466.0,1136113.0,715963.0,5733672.0,2208005.0,,,,1009.0,,,,1009.0,,,,480.0,,,,0.0,,,,0.0,,,,,
2011-12,2512.0,1500.0,1757.0,1394.0,8135.0,7417.0,2371.0,2025.0,,,,,2240,1710,1252,1152,28527,19544,3013,2651,,,,,24762.0,5356.0,16095.0,4270.0,,,,,,,,,,,,,,,,,,,,102.97,154.7,76.52,-,-,98.82,70.29,90.879,93.352,83.887,121.241,107.96,77.542,70.169,102.681,65.31,-,-,-,96.02,1158.5,3.25,90.6,5.206834,5.272756,-741907.0,1593214.0,-114455.0,-2845905.0,-1719591.0,-5640015.0,-1770104.0,0.0,1713308.0,0.0,0.0,0.0,0.0,0.0,0.0,611268.0,0.0,0.0,0.0,0.0,0.0,741907.0,120094.0,114455.0,2845905.0,1719591.0,5640015.0,1770104.0,159283.0,37200.0,33008.0,2046642.0,1282742.0,6064269.0,638489.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01,2664.0,1810.0,2250.0,1750.0,9367.0,7877.0,2550.0,2217.0,,,,,2200,1660,1220,1100,31094,21164,3307,2680,,,,,26750.0,5713.0,17441.0,4397.0,,,,,,,,,,,,,,,,,,,,103.5,164.31,79.78,-,-,133.77,71.38,91.242,97.887,91.873,120.119,109.272,79.942,76.021,118.966,64.345,-,-,-,87.0,1125.45,3.25,91.4,5.571755,5.160711,-819601.0,304719.0,-136347.0,-8871415.0,-1048480.0,-3576707.0,-2989789.0,0.0,354983.0,0.0,2406.0,0.0,0.0,0.0,0.0,123635.0,0.0,972.0,0.0,0.0,0.0,819601.0,50264.0,136347.0,8873821.0,1048480.0,3576707.0,2989789.0,171020.0,12600.0,37281.0,6875885.0,787378.0,4963495.0,839150.0,533356.0,-14889037.0,2889612.0,110.0,533356.0,0.0,2931012.0,110.0,374005.0,0.0,1124961.0,58.0,0.0,14889037.0,41400.0,0.0,0.0,25486861.0,16200.0,0.0,,,,,
2012-02,4340.0,3615.0,4314.0,3581.0,10906.0,9010.0,3340.0,2949.0,,,,,2110,1660,1429,1229,29380,21313,2911,2371,,,,,26437.0,5000.0,16570.0,4000.0,,,,,,,,,,,,,,,,,,,,104.21,150.45,75.24,-,-,260.35,93.08,91.588,99.5,94.763,120.119,109.639,89.572,101.999,114.636,66.406,-,-,-,89.0,1118.8,3.25,91.6,5.187835,4.510852,-989172.0,54731.0,-184548.0,-33195055.0,-1468124.0,-3922739.0,-14174315.0,0.0,98529.0,0.0,0.0,0.0,0.0,0.0,0.0,39516.0,0.0,0.0,0.0,0.0,0.0,989172.0,43798.0,184548.0,33195055.0,1468124.0,3922739.0,14174315.0,223013.0,12400.0,41585.0,27475430.0,1120343.0,5596365.0,4397196.0,20365.0,-18499742.0,1804305.0,765.0,20365.0,0.0,1804305.0,874.0,22120.0,0.0,671513.0,384.0,0.0,18499742.0,0.0,109.0,0.0,29059709.0,0.0,7.0,,,,,
2012-03,6081.0,5000.0,6031.0,4531.0,12144.0,9000.0,4098.0,3613.0,,,,,2260,1800,1805,1557,28797,21411,3137,2562,,,,,30000.0,5600.0,18559.0,4635.0,,,,,,,,,,,,,,,,,,,,104.73,158.35,78.57,-,-,353.11,110.28,91.614,100.969,94.763,120.119,108.973,108.278,108.059,112.249,73.84,-,-,-,95.59,1131.4,3.25,92.0,4.963875,4.383058,-1346368.0,97700.0,-202252.0,-68657146.0,-1282889.0,-5659310.0,-31216512.0,0.0,97700.0,0.0,53.0,0.0,0.0,0.0,0.0,35055.0,0.0,10.0,0.0,0.0,0.0,1346368.0,0.0,202252.0,68657199.0,1282889.0,5659310.0,31216512.0,321221.0,0.0,44837.0,55740779.0,1022422.0,7117602.0,11819301.0,65.0,-25555451.0,3365648.0,470.0,65.0,0.0,3365648.0,470.0,15.0,0.0,1226382.0,192.0,0.0,25555451.0,0.0,0.0,0.0,33937147.0,0.0,0.0,,,,,
2012-04,,,,,11789.0,9000.0,3693.0,3160.0,,,,,2250,1870,1900,1600,31631,21456,3000,2533,,,,,32479.0,5823.0,21435.0,5023.0,,,,,,,,,,,,,,,,,,,,104.78,167.54,77.58,-,-,353.13,110.3,91.605,106.339,94.763,120.119,106.802,108.278,108.059,99.395,76.575,-,-,-,95.45,1129.55,3.25,92.2,5.433091,4.107351,-1252117.0,33718.0,-185710.0,-65936722.0,-2095560.0,-5190756.0,-49955544.0,0.0,33718.0,0.0,48661.0,0.0,0.0,5950.0,0.0,15800.0,0.0,28198.0,0.0,0.0,1394.0,1252117.0,0.0,185710.0,65985383.0,2095560.0,5190756.0,49961494.0,298160.0,0.0,44493.0,50731340.0,1639891.0,6638757.0,21045177.0,57.0,-30991355.0,991189.0,249.0,57.0,0.0,991189.0,249.0,15.0,0.0,359001.0,120.0,0.0,30991355.0,0.0,0.0,0.0,37047000.0,0.0,0.0,,,,,
2012-05,,,,,,,,,,,,,2290,1840,1900,1600,32989,23910,3317,2851,,,,,35667.0,6267.0,24631.0,5467.0,,,,,,,,,,,,,,,,,,,,104.19,177.66,82.8,-,-,353.13,110.3,91.769,106.339,94.763,120.119,104.834,108.278,108.059,97.497,75.824,-,-,-,95.43,1179.87,3.25,92.4,4.766689,3.749965,-2296704.0,21254.0,-217824.0,-21717644.0,-1027731.0,-6361386.0,-21242269.0,0.0,21254.0,0.0,0.0,0.0,0.0,68.0,0.0,8370.0,0.0,0.0,0.0,0.0,16.0,2296704.0,0.0,217824.0,21717644.0,1027731.0,6361386.0,21242337.0,478588.0,0.0,48655.0,16349605.0,840870.0,8092770.0,9024583.0,,-35094136.0,135114.0,,,469.0,135114.0,,,12.0,40767.0,,,35094605.0,0.0,,,42226818.0,0.0,,,,,,
2012-06,,,,,,,,,,,,,2220,1700,1660,1455,35140,27493,3780,3223,,,,,40065.0,6830.0,26527.0,5877.0,,,,,,,,,,,,,,,,,,,,102.93,184.66,82.82,-,-,353.13,110.3,91.639,106.339,94.763,120.119,107.082,108.278,108.059,97.497,72.875,-,-,-,94.2,1140.72,3.25,92.3,4.271582,3.492921,-1918887.0,2504.0,-180626.0,-4273940.0,-846663.0,-5493729.0,-212674.0,0.0,2504.0,0.0,0.0,0.0,0.0,12849.0,0.0,790.0,0.0,0.0,0.0,0.0,1054.0,1918887.0,0.0,180626.0,4273940.0,846663.0,5493729.0,225523.0,367383.0,0.0,40054.0,3581906.0,663340.0,7061491.0,86998.0,,-26059605.0,93005.0,334.0,,0.0,93005.0,334.0,,0.0,24715.0,115.0,,26059605.0,0.0,0.0,,35457198.0,0.0,0.0,,,,,
2012-07,,,,,,,,,,,,,2180,1610,1332,1209,39996,29056,4273,3333,14150.0,11931.0,4967.0,3750.0,40000.0,7818.0,27892.0,6546.0,,,,,,,,,,,8244.0,7875.0,5833.0,4783.0,,,,,,102.48,184.66,82.82,-,-,353.13,110.3,91.432,106.339,94.763,124.22,107.902,108.278,108.059,97.497,68.968,-,-,-,84.09,1130.27,3.0,92.6,4.325376,3.102336,-1120336.0,3253.0,-200126.0,-3413280.0,-1118175.0,-5509295.0,-753067.0,0.0,3253.0,0.0,0.0,0.0,0.0,89482.0,0.0,860.0,0.0,0.0,0.0,0.0,10514.0,1120336.0,0.0,200126.0,3413280.0,1118175.0,5509295.0,842549.0,215541.0,0.0,45816.0,2801176.0,818586.0,7808624.0,266849.0,-15.0,-19163490.0,,15749.0,0.0,0.0,,15749.0,0.0,0.0,,2895.0,15.0,19163490.0,,0.0,1.0,28504151.0,,0.0,,,,,
2012-08,,,,,,,,,,,,,2100,1630,1364,1232,36099,26417,4333,3333,15090.0,11802.0,4282.0,2973.0,36023.0,8000.0,28523.0,6667.0,,,,,,,,,,,6184.0,5204.0,4382.0,3436.0,,,,,,103.11,184.66,82.82,-,-,353.13,110.3,91.855,106.339,94.763,117.853,122.393,108.278,108.059,97.497,66.594,-,-,-,79.66,1133.19,3.0,92.9,3.52895,3.054675,-400231.0,6003.0,-190129.0,-3706413.0,-939600.0,-3023131.0,-933103.0,0.0,6003.0,0.0,0.0,0.0,0.0,362613.0,0.0,1485.0,0.0,0.0,0.0,0.0,85806.0,400231.0,0.0,190129.0,3706413.0,939600.0,3023131.0,1295716.0,133380.0,0.0,42646.0,2613253.0,642148.0,4691599.0,497416.0,,-16578286.0,5201226.0,87667.0,,0.0,5201226.0,87667.0,,0.0,1647188.0,17053.0,,16578286.0,0.0,0.0,,28339456.0,0.0,0.0,,,,,
2012-09,,,,,,,,,,,,,2160,1730,1500,1390,32686,26492,4250,3460,16250.0,12500.0,3800.0,2700.0,35000.0,8000.0,27500.0,6667.0,,,,,,,,,,,5006.0,4688.0,3410.0,2760.0,,,,,,103.47,172.64,108.96,-,-,353.13,110.3,92.512,117.52,101.319,118.872,104.332,108.278,108.059,97.497,68.093,-,-,-,82.83,1113.07,3.0,93.3,3.559303,2.877646,-437758.0,710533.0,-228290.0,-2756099.0,-111939.0,-3480229.0,-1776305.0,0.0,710533.0,0.0,0.0,0.0,0.0,782354.0,0.0,181485.0,0.0,0.0,0.0,0.0,210856.0,437758.0,0.0,228290.0,2756099.0,111939.0,3480229.0,2558659.0,143332.0,0.0,53367.0,2174946.0,84260.0,4406432.0,1128570.0,62603.0,-19124484.0,5537172.0,126731.0,62603.0,3780.0,5537172.0,126731.0,39050.0,50.0,1791777.0,20127.0,0.0,19128264.0,0.0,0.0,0.0,30943024.0,0.0,0.0,,,,,
2012-10,,,,,10482.0,6853.0,2471.0,1975.0,,,,,1960,1700,1486,1386,36746,27036,4276,3610,,,,,,,,,,,,,,,,,,,6479.0,5246.0,4276.0,3248.0,,,,,,102.67,171.69,115.78,-,-,353.9,90.14,92.339,119.768,116.331,118.872,118.949,106.227,102.643,97.497,69.793,-,-,-,80.88,1089.92,2.75,93.5,3.490863,2.942403,-480214.0,703325.0,-187927.0,-1916377.0,-243362.0,-4758376.0,-6362011.0,18.0,703325.0,0.0,0.0,44.0,0.0,113067.0,1.0,232790.0,0.0,0.0,5.0,0.0,32505.0,480232.0,0.0,187927.0,1916377.0,243406.0,4758376.0,6475078.0,135749.0,0.0,51000.0,1515337.0,172197.0,5602367.0,2467429.0,2567755.0,-17769342.0,11113564.0,916.0,2567755.0,89040.0,11113564.0,916.0,1749607.0,165360.0,3240086.0,341.0,0.0,17858382.0,0.0,0.0,0.0,27862566.0,0.0,0.0,,,,,
2012-11,2543.0,2210.0,1609.0,1223.0,8070.0,6344.0,2052.0,1718.0,,,,,1910,1590,1109,1009,35859,26582,4224,3558,,,,,23816.0,4667.0,16838.0,4000.0,,,,,,,,,,,6484.0,4496.0,3400.0,2400.0,,,,,,101.96,134.64,115.9,-,-,100.51,53.32,92.011,107.897,113.09,118.872,118.611,77.922,75.604,97.497,58.606,-,-,-,79.03,1081.5,2.75,93.1,2.8138,3.140937,-802874.0,2962557.0,-134489.0,-1214835.0,-1166086.0,-4297464.0,-5229974.0,0.0,2962557.0,0.0,0.0,0.0,476.0,13821.0,0.0,885976.0,0.0,0.0,0.0,8.0,2304.0,802874.0,0.0,134489.0,1214835.0,1166086.0,4297940.0,5243795.0,170275.0,0.0,36620.0,952187.0,792235.0,5465073.0,1824657.0,8231087.0,-15194604.0,10865184.0,702.0,8231087.0,0.0,10865184.0,702.0,5760805.0,0.0,3343116.0,264.0,0.0,15194604.0,0.0,0.0,0.0,27680081.0,0.0,0.0,,,,,
2012-12,2432.0,2003.0,1563.0,1290.0,8872.0,7916.0,2333.0,2000.0,,,,,1830,1540,1205,1105,37678,27949,4456,3789,,,,,25000.0,4790.0,17724.0,4123.0,,,,,,,,,,,,,,,,,,,,101.71,139.02,118.23,-,-,98.66,63.86,92.175,105.593,115.981,118.872,118.824,76.547,67.455,97.497,57.731,-,-,-,83.77,1063.24,2.75,93.8,3.569959,3.307507,-816283.0,540449.0,-186711.0,-4176941.0,-2400014.0,-4356714.0,-2454692.0,0.0,540449.0,0.0,0.0,0.0,0.0,4717.0,0.0,167837.0,0.0,0.0,0.0,0.0,660.0,816283.0,0.0,186711.0,4176941.0,2400014.0,4356714.0,2459409.0,181447.0,0.0,47648.0,3130684.0,1867989.0,5686511.0,794236.0,1323648.0,-10743724.0,7732482.0,-15056.0,1323648.0,1650.0,7777882.0,1003.0,798615.0,20.0,2207634.0,636.0,0.0,10745374.0,45400.0,16059.0,0.0,21128796.0,16200.0,12000.0,,,,,
2013-01,2462.0,1950.0,1527.0,1318.0,9818.0,7871.0,2455.0,2121.0,,,,,2040,1650,1518,1400,40815,29703,4409,3742,,,,,24742.0,4743.0,18736.0,4076.0,,,,,,,,,,,,,,,,,,,,101.87,138.68,117.23,-,-,100.35,70.18,92.728,108.338,120.965,118.872,118.756,78.939,68.321,103.702,67.815,-,-,-,84.56,1087.31,2.75,94.5,3.462479,3.166415,-943109.0,534417.0,-220555.0,-10473725.0,-1992979.0,-5328239.0,-7974202.0,0.0,534417.0,0.0,0.0,0.0,0.0,0.0,0.0,165747.0,0.0,0.0,0.0,0.0,0.0,943109.0,0.0,220555.0,10473725.0,1992979.0,5328239.0,7974202.0,237387.0,0.0,48647.0,8204731.0,1525975.0,6672565.0,2215538.0,524072.0,-13195229.0,1790130.0,999.0,524072.0,3045.0,1925241.0,999.0,380390.0,45.0,525281.0,384.0,0.0,13198274.0,135111.0,0.0,0.0,21528727.0,47430.0,0.0,,,,,
2013-02,2478.0,2029.0,1516.0,1311.0,11008.0,7772.0,2677.0,2323.0,,,,,2200,1730,1800,1600,41170,28222,4982,4316,,,,,25521.0,5316.0,18950.0,4649.0,,,,,,,,,,,,,,,,,,,,102.57,156.54,131.31,-,-,106.25,77.29,93.038,110.955,128.825,118.872,119.142,84.734,71.022,96.853,78.824,-,-,-,83.74,1083.9,2.75,94.9,3.617023,3.402135,-890970.0,223304.0,-174342.0,-16407115.0,-1334239.0,-3906786.0,-19013995.0,0.0,223304.0,0.0,0.0,0.0,0.0,0.0,0.0,69100.0,0.0,0.0,0.0,0.0,0.0,890970.0,0.0,174342.0,16407115.0,1334239.0,3906786.0,19013995.0,233160.0,0.0,57562.0,13058506.0,1029203.0,5765156.0,5240380.0,84199.0,-15361202.0,674124.0,924.0,84199.0,0.0,674124.0,924.0,97110.0,0.0,208958.0,346.0,0.0,15361202.0,0.0,0.0,0.0,22120561.0,0.0,0.0,,,,,
2013-03,2731.0,2246.0,1523.0,1223.0,9581.0,7869.0,3000.0,2533.0,,,,,2300,1970,2180,1870,37816,25927,4917,4217,,,,,23910.0,5300.0,20274.0,4583.0,,,,,,,,,,,,,,,,,,,,102.16,152.18,130.47,-,-,99.61,80.41,92.952,110.385,128.825,118.872,117.213,88.387,80.786,90.869,85.687,-,-,-,89.05,1111.05,2.75,94.9,3.216404,2.958432,-1259216.0,207099.0,-179089.0,-66314290.0,-1011073.0,-3750958.0,-39294977.0,0.0,207099.0,0.0,0.0,0.0,0.0,0.0,0.0,60633.0,0.0,0.0,0.0,0.0,0.0,1259216.0,0.0,179089.0,66314290.0,1011073.0,3750958.0,39294977.0,328148.0,0.0,44971.0,53123883.0,749036.0,5166244.0,11769742.0,13780.0,-19000930.0,2220356.0,236.0,13780.0,0.0,2220356.0,236.0,16040.0,0.0,614932.0,96.0,0.0,19000930.0,0.0,0.0,0.0,24159181.0,0.0,0.0,,,,,
