매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,area,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
146250.7985,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,0,1,0,59240,0.5064145847,53.5111411209,0.0,53.5111411209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7569209993,9.1154625253,8.1026333558,3.0384875084,3.0384875084,6.5833896016,4.5577312627,21.2694125591,13.1667792032,0.5064145847,0.0,0.0,0.0,0.0,9.1154625253,0.0,0.0,6.0769750169,0.0,44.5644834571,,,,,,,,,431.2964213369,0.0,0.1688048616,0.0
278480.9855,2020,골목상권,2110949,한남IC,0,0,1,0,0,0,0,1,62126,0.9657792229,99.4752599556,48.2889611435,270.9010720149,0.8048160191,0.0,0.8048160191,2.7363744648,1.2877056305,1.6096320381,1.1267424267,10.4626082478,57864.6621382352,8796.156198693,8357.6924315102,8689.2766313621,8574.6708302482,8757.0421401668,8881.6276599169,7777.7420081769,6826.4494736503,0.3219264076,0.0,0.0,0.0,0.0,6766.088272221,12753.2756011976,13290.0878859093,10532.7882046164,6763.1909345524,7759.0702765348,9.1749026173,0.8048160191,41.6894697872,26.2370022213,10.3016450439,8.3700865982,6.7604545601,290.0556932685,0.0,0.0,0.0,0.0
109110.0109,2020,골목상권,2110951,신사은행나무공원,0,0,1,0,0,0,0,1,29000,1.0344827586,358.275862069,200.0,94.1379310345,5.5172413793,1.724137931,26.2068965517,14.1379310345,3.1034482759,1.724137931,1.0344827586,7.5862068966,202177.9310344828,28188.6206896552,29473.1034482759,30753.7931034483,30144.4827586207,30767.5862068966,31004.1379310345,26606.2068965517,23428.275862069,0.6896551724,0.0,0.0,0.0,0.3448275862,15775.1724137931,47669.6551724138,52632.0689655172,38683.7931034483,20994.1379310345,26422.7586206897,37.2413793103,3.7931034483,150.3448275862,106.5517241379,41.0344827586,27.9310344828,23.4482758621,37.5862068966,0.0,0.0,0.0,0.0
102083.3225,2020,골목상권,2110952,논현목련공원,0,0,1,0,0,0,0,1,21629,1.3870266771,406.3988164039,269.5455175921,54.0940404087,12.4832400943,0.4623422257,60.5668315687,41.1484580887,10.6338711915,3.6987378057,0.9246844514,1.3870266771,101003.7449720283,11604.7898654584,14445.88284248,14476.8597716029,14477.7844560544,14565.1671367146,14365.8976374312,14214.7117296223,14456.9790558972,0.9246844514,0.0,0.0,0.0,0.0,7624.4856442739,24711.2672800407,25788.062323732,17675.3432891026,10116.0478986546,15089.0008784502,79.9852050488,11.0962134172,360.6269360581,445.6979055897,57.3304359887,69.813676083,37.9120625087,63.8032271487,0.0,0.0,0.0,0.0
70655.52899,2020,골목상권,2110954,국기원,0,0,1,0,0,0,0,1,39798,0.753806724,124.8806472687,84.1750841751,159.8070254787,0.753806724,0.0,7.0355294236,0.502537816,0.753806724,0.0,0.0,0.251268908,118271.521181969,19238.4039398965,16259.8623046384,17349.6155585708,16888.7883813257,17095.8339615056,18808.7341072416,18181.3156440022,13687.6224935926,0.753806724,0.0,0.0,0.0,0.502537816,10657.0681943816,48728.3280566863,27180.5115834967,15307.553143374,8387.3561485502,8010.7040554802,13.0659832152,1.5076134479,71.6116387758,56.7867732047,16.835016835,12.3121764913,12.5634453993,17.086285743,0.0,0.0,0.0,0.0
133902.2391,2020,골목상권,2110955,논현초등학교,0,0,1,0,0,0,0,1,190912,1.519024472,370.8514917868,228.8488937311,179.6639289306,9.1665269863,2.1475863225,51.070650352,25.9281763326,6.9141803553,7.333221589,3.5618504861,5.6046765002,147872.0562353336,18720.0385517935,21665.1651022461,21637.5083808247,21515.7769024472,21644.5273214884,21560.0381327523,20024.8281930942,19824.2122024807,0.5238015421,0.0,0.0,0.0,0.1047603084,9196.5408146162,35379.4418370768,41592.3566878981,25962.1186724774,14780.3700134093,20961.3329701643,20.8473013745,3.9808917197,121.102916527,81.3463794837,17.0235501173,13.7236004023,10.6855514583,14.9807241033,0.0,0.0,0.0,0.0
216732.8786,2020,골목상권,2110957,언북중학교,0,0,1,0,0,0,0,1,94815,0.632811264,191.5308759163,117.7028951115,131.9411485524,5.3788957443,0.105468544,15.292938881,17.5077783051,11.0741971207,4.6406159363,4.2187417603,3.2695248642,99781.78558245,17171.333649739,15417.3917629067,16020.3554289933,15636.1335231767,16190.6871275642,15789.3793176185,10827.822601909,9899.8048831936,0.8437483521,0.0,0.0,0.0,0.316405632,5576.8602014449,21437.852660444,28717.5025048779,20142.9098771291,10212.2027105416,13694.4576280124,9.8085745926,1.1601539841,27.6327585298,59.6951959078,13.4999736329,5.3788957443,8.8593576966,20.3554289933,0.0,0.0,0.0,0.0
227120.2609,2020,골목상권,2110958,역삼역 4번,0,0,1,0,0,0,0,1,73119,0.4102900751,117.3429614738,72.2110532146,135.9427782109,3.9661373925,0.8205801502,22.0189006961,8.2058015017,2.5985038089,0.8205801502,3.6926106757,1.504396942,58019.940097649,10631.1628988361,9057.2901708174,9630.4654057085,9275.70125412,9449.5274825969,9295.6687044407,6194.1492635293,5117.1378164362,1.2308702252,0.0,0.0,0.0,0.2735267167,3412.5193178244,15146.5419384838,15930.3327452509,10521.4786854306,6465.4877665176,6543.5796441417,16.5483663617,3.5558473174,101.3416485455,67.424335672,21.4718472627,11.761648819,6.8381679181,4.923480901,0.0,0.0,0.0,0.0
74872.68841,2020,골목상권,2110959,신구중학교,0,0,1,0,0,0,0,1,35959,0.8342834895,101.5044912261,46.1636864206,75.3636085542,0.556188993,0.0,0.0,0.0,0.0,0.0,7.2304569093,15.5732918046,34171.9736366417,6035.4848577547,5105.5368614255,5356.3780972775,5201.4794627214,5294.0849300592,5359.9933257321,4287.6609471899,3566.5619177396,2.2247559721,0.0,0.0,0.0,0.0,5155.5938707973,5636.975444256,6878.3892766762,6417.3086014628,4148.6136989349,5934.8146500181,15.8513863011,2.5028504686,25.0285046859,16.4075752941,16.1294807976,13.070441336,33.9275285742,109.8473261214,0.0,0.0,0.0,0.0
118907.5109,2020,골목상권,2110960,은광여고,0,0,1,0,0,0,0,1,25543,1.1744900756,281.4861214423,163.2541205027,595.8579650002,6.2639470696,8.6129272208,48.9370864816,10.9619073719,1.5659867674,9.0044239126,1.1744900756,13.310887523,41971.1858434796,5603.4921504913,6244.3722350546,6236.5423012176,6127.7062208824,6299.9647652977,6124.9657440395,5455.8978976628,5480.5621892495,1.5659867674,0.0,0.0,0.0,0.3914966919,6047.4493990526,6626.4730063031,9162.9800728184,7748.8940218455,4914.849469522,7470.5398739381,34.8432055749,19.1833379008,214.9316838273,150.3347296715,36.8006890342,70.0779078417,19.5748345926,274.0476842971,0.0,0.0,0.0,0.0
205635.1848,2020,골목상권,2110961,언주역 3번,0,0,1,0,0,0,0,1,63031,0.951912551,344.1163871746,205.9304151925,152.6233123384,8.249908775,0.0,34.4275039266,26.6535514271,13.4854278054,6.5047357649,3.0143897447,13.0094715299,132800.5267249448,21313.7979724263,19965.889800257,20537.9892433882,20474.2111024734,20549.8881502753,20206.2477193762,16247.5607240881,14818.7399850867,0.4759562755,0.1586520918,0.0,0.0,0.1586520918,15353.0802303628,25393.3778616871,31194.8089035554,26211.7053513351,15667.6873284574,18980.0257016389,28.8746807127,3.648998112,138.0273198902,131.9985404008,31.2544620901,24.7497263251,18.0863384684,148.4983579508,0.0,0.0,0.0,0.0
131322.3043,2020,골목상권,2110963,역삼월드메르디앙아파트,0,0,1,0,0,0,0,1,40391,0.7427397192,426.8277586591,209.7001807333,193.1123270035,10.6459359758,0.7427397192,45.5547027803,28.4716892377,21.5394518581,2.4757990641,7.4273971924,28.2241093313,105088.5098165433,12242.8263722116,15635.66140972,15454.4329182244,15371.4936495754,15501.2255205368,15357.3815949098,13765.4427966626,14003.1195068208,0.2475799064,0.0,0.0,0.0,0.2475799064,16134.039761333,18456.8344433166,22349.0381520636,19640.2663959793,12337.6494763685,16170.6815874824,43.574063529,13.8644747592,191.6268475651,194.1026466292,83.9295882746,47.2877621252,32.9281275532,284.2217325642,0.0,0.0,0.0,0.0
130248.9946,2020,골목상권,2110965,언주역 6번,0,0,1,0,0,0,0,1,65107,0.9215598937,354.646965764,232.2330932158,174.9427864899,9.8299721996,3.9934262061,56.2151535165,31.025849755,7.3724791497,6.7581058872,1.0751532093,0.1535933156,128406.7765370851,19729.982951142,19081.511972599,19772.3747062528,19429.2472391602,19902.3146512664,19514.9523092755,15854.823598077,14851.8592470856,0.3071866312,0.0,0.0,0.0,0.3071866312,7062.5278387885,27762.9133580107,39070.9140338212,24930.9598046293,14282.181639455,15297.1262690648,33.3297494893,8.9084123059,201.3608367764,118.2668530266,35.0192759611,17.3560446649,9.676378884,61.1301396163,0.0,0.0,0.0,0.0
77495.97011,2020,골목상권,2110966,논현2동주민센터,0,0,1,0,0,0,0,1,93544,0.4276062602,308.6248182673,164.5215085949,174.9978619687,6.4140939023,2.9932438211,16.462841016,21.2734114427,7.4831095527,15.7145300607,20.5251004875,5.6657829471,183087.4240998888,30917.8568374241,27465.8984007526,28930.1291370906,28421.9190968956,29102.4544599333,28882.0234328231,21680.3857008467,18604.8276746772,0.9621140854,0.0,0.0,0.0,0.2138031301,14359.0182160267,37401.222953904,47447.4044300009,36223.8091165655,21114.7695202258,26541.306764731,10.5832549389,3.4208500812,25.7632771744,31.5359616865,12.5074831096,18.2801676217,25.0149662191,151.4795176601,0.0,0.0,0.0,0.0
213208.1159,2020,골목상권,2110967,역삼역 8번,0,0,1,0,0,0,0,1,68671,1.3105969041,190.3277948479,127.7103872086,54.8994480931,4.6599001034,1.0193531476,31.0174600632,12.3778596496,6.2617407639,1.1649750258,2.4755719299,0.8737312694,92823.753840777,14646.7941343507,13852.8636542354,14564.5177731502,14327.4453553902,14772.4658152641,14256.8187444482,10825.0935620568,10224.6945581104,1.0193531476,0.0,0.0,0.0,0.4368656347,5901.0353715542,20141.2532218841,27227.359438482,17974.5452956852,10885.5266415226,10693.8882497706,28.6875100115,8.1548251809,182.9010790581,101.7896928835,32.3280569673,16.3096503619,7.8635814245,3.3493031993,0.0,0.0,0.0,0.0
