매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,area,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
421488.3619,2021,발달상권,2120199,경복아파트교차로,0,0,1,0,0,0,1,0,112742,1.3304713416,88.3432970854,56.8554753331,339.7136825673,1.5078675205,0.1773961789,11.1759592698,3.9914140249,1.0643770733,0.1773961789,0.0,4.2575082933,49747.3878412659,8264.7105781341,7568.8740664526,7777.4032747335,7486.2074470916,7758.7766759504,7577.9212715758,5986.5001507868,5591.8823508542,0.8869808944,0.0,0.0886980894,0.0,0.0,3171.1340937716,10045.8569122421,13951.3224885136,10129.2331163187,6007.6102960742,6442.1422362562,1717.5498039772,0.0,0.3547923578,0.0
237174.3936,2021,발달상권,2120200,학동사거리,0,0,1,0,0,0,1,0,266597,1.2378233814,36.6095642487,21.1930366808,351.2042521109,0.5251371921,0.262568596,1.6879409746,1.0127645847,0.3375881949,0.3000783955,0.1125293983,2.8882545565,48353.3573145984,9573.7011294201,6825.433144409,7468.0510283312,7251.3569169946,7566.5142518483,7667.3030829304,6631.8825793238,4942.8538205606,2.9257643559,0.0375097994,0.1500391977,0.0,0.0,3398.4628484191,11435.6875733785,13424.6821982243,9152.2785327667,5470.7667378103,5471.516933799,4211.5627707739,0.0,0.1500391977,0.0
177836.4242,2021,발달상권,2120201,도곡1동,0,0,1,0,0,0,1,0,169293,0.8860378161,111.0500729504,65.4486600155,682.780741082,2.7762518238,1.4767296935,10.3961770422,8.0334095326,5.9659879617,3.9576355786,4.0167047663,0.0,60983.9745293662,9814.8180964364,9344.3320160904,9281.9549538374,9049.5177000821,9345.2180539065,9129.3201727183,7534.2158269982,7299.4158057333,2.1264907586,0.0,0.2953459387,0.0,0.0,8641.7630971156,10049.6181177013,13022.865682574,11997.3064450391,8037.4262373518,9234.876811209,5904.2606605117,0.0,0.3544151264,0.0
110398.029,2021,발달상권,2120202,압구정로데오역(압구정로데오),0,0,1,0,0,0,1,0,265701,1.354906455,69.3636832379,29.8455783004,441.6618680396,0.5269080658,0.0,0.3763629042,0.2634540329,0.0,0.0,2.0323596825,17.9901468192,77014.3507175359,14916.6167985819,10854.9836093955,11681.2507292031,11474.8156762677,11797.9985020756,12177.2970368949,10824.046578673,8203.9209487356,2.8979943621,0.0376362904,0.1505451617,0.0752725808,0.0,6794.2913274696,18088.6033548989,18871.8898310507,13903.8994960501,8885.1001689869,10470.5289027892,8356.6866515369,16955.4499230338,0.1129088713,0.0376362904
149395.0924,2021,발달상권,2120203,강남구청역,0,0,1,0,0,0,1,0,173251,2.2510692579,87.8494207826,53.1021465966,445.942591962,1.5007128386,0.0,4.2712596175,3.5786229228,3.8672215456,0.5194775211,0.4040380719,6.8686472228,94205.6322907227,16095.3760728654,14506.1788965143,14927.7637647113,14245.1703020473,15009.9566524869,14720.896271883,10954.6265245222,9840.9821588331,5.0793357614,0.1154394491,0.2885986228,0.0,0.0,9766.3505549752,18876.6587205846,23293.1988848549,19049.6447350953,11251.07502987,11968.8775245165,5492.5512695453,29145.8635159393,0.3463183474,0.0577197246
185080.1842,2021,발달상권,2120204,르네상스호텔사거리,0,0,1,0,0,0,1,0,160960,1.5531809145,99.0929423459,70.0173956262,2576.4786282306,1.2425447316,0.1242544732,14.2892644135,22.4900596421,4.2867793241,12.4254473161,1.9880715706,0.6833996024,78734.157554672,15081.8215705765,13075.7331013917,13197.3161033797,12208.4990059642,13181.4736580517,12725.7703777336,7801.9383697813,6543.5511928429,1.8638170974,0.0621272366,0.4348906561,0.0,0.0621272366,5632.4552683897,14573.9314115308,20955.268389662,16686.6302186879,10688.5561630219,10197.2539761431,4933.3996023857,0.0,0.1863817097,0.0
129204.1231,2021,발달상권,2120205,매봉역,0,0,1,0,0,0,1,0,122443,2.0417663729,91.1444508874,48.3490277109,1139.3056360919,1.960095718,2.3684489926,5.3902632245,1.4700717885,4.0835327458,4.4918860204,2.3684489926,0.7350358943,42470.210628619,7594.9625540047,6597.3555041938,6681.0679254837,6435.4025954934,6728.1102227159,6663.7537466413,4867.4893623972,4497.0312716938,1.8784250631,0.0816706549,0.0816706549,0.0,0.0,4165.4484127308,6753.6731377049,8717.9340591132,8088.498321668,6423.1519972559,8321.668041456,3092.7860310512,0.0,0.4900239295,0.0
176219.7425,2021,발달상권,2120206,개나리아파트,0,0,1,0,0,0,1,0,148412,2.0213998868,272.1478047597,140.285152144,355.7663800771,3.5711398,0.3368999811,14.2845592001,10.7134194,4.5818397434,4.0427997736,3.8406597849,19.4728189095,73519.9983828801,11898.8356736652,11454.8014985311,11422.661240331,11035.6979220009,11470.6357976444,11149.3005956392,8685.8879335903,8301.0133951432,3.0320998302,0.1347599925,0.2695199849,0.0,0.0,10246.678166186,11957.5236503787,16478.1823572218,16050.7236611595,8891.0600221006,9895.8305258335,3593.5099587634,0.0,0.5390399698,0.0
194643.3465,2021,발달상권,2120207,선정릉역,0,0,1,0,0,0,1,0,323475,1.3293144756,209.0733441533,120.2875028982,375.6395393771,5.5645722235,0.6801143829,21.763660252,15.7662879666,7.574001082,5.0699435814,1.9785145684,6.1210294459,53012.6594018085,8197.9132854162,8134.1371048767,8178.3754540536,7858.2888940413,8185.2384264626,8065.2909807559,6503.1300718757,6088.1675554525,2.2258288894,0.1236571605,0.1236571605,0.0,0.0,6294.7059278151,9606.151943736,12950.3980214854,10688.8631269804,6223.8194605456,7248.7827498261,4616.9564881366,9472.3239817606,0.3091429013,0.0309142901
226193.1615,2021,발달상권,2120208,청담사거리(청담동명품거리),0,0,1,0,0,0,1,0,331336,1.0865103701,98.5404544028,57.7359538354,319.2227829152,1.4184996499,0.0,1.569403868,3.8933288263,7.0924982495,2.2333824275,0.9657869957,6.7605089697,48719.3362628872,8211.5737499095,6954.8132409397,7362.4658956467,7209.9017311732,7420.7149238236,7464.7789555014,6650.3187097086,5656.2220827197,2.8068184562,0.1509042181,0.2112659053,0.0,0.0,4563.2228312046,9016.3459449019,11610.1781877007,9187.048796388,6452.7247265616,7889.7252335997,5103.0072192578,0.0,0.2414467489,0.0
211684.6818,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",0,0,1,0,0,0,1,0,134148,1.7890687897,102.42418821,50.0193815786,669.7080836091,1.4908906581,1.4908906581,2.31088052,6.3362852968,1.1927125265,2.4599695858,3.2799594478,16.9216089692,43990.0706682172,7606.8223156514,6623.2817485166,6800.5486477622,6632.8234487283,6833.1246086412,6776.3962191013,5509.0646152011,4814.7568357337,5.5908399678,0.2981781316,0.3727226645,0.0,0.0,6844.157199511,5612.0851596744,8134.0757968811,8988.654322092,6174.0018487044,8237.0217968214,5007.3799087575,0.0,0.2981781316,0.0
178904.4587,2021,발달상권,2120210,선릉역,0,0,1,0,0,0,1,0,360433,2.5524854827,132.6182674727,92.638576379,1353.372194,2.6079742976,0.6936101855,18.9494302686,20.4198838619,2.8021851495,3.2183512608,0.9155654449,0.527143741,135576.5426584136,24136.0807695189,21424.3146437757,21771.7856023172,20574.2537448014,21904.1819145306,21362.860781338,15187.7880216295,13351.3579500212,4.1616611132,0.0277444074,0.3051884816,0.0,0.0,15106.9963072194,24764.9077637175,32556.7303770742,27300.2472026701,18473.8078921741,17373.8531155582,4088.6100884214,34417.4090607686,0.1664664445,0.0277444074
117105.1518,2021,발달상권,2120211,도성초등학교,0,0,1,0,0,0,1,0,72437,1.5185609564,226.1275315101,100.2250231235,135.8421801013,3.1751729089,0.4141529881,8.9733147425,7.178651794,4.1415298811,7.8689067742,6.9025498019,11.1821306791,119728.8678437815,20133.6333641647,17045.2945318,17035.6309620774,17068.0729461463,17431.9753717023,17351.9057940003,17779.5877797258,16016.5385093253,3.727376893,0.0,0.138050996,0.0,0.0,35245.2475944614,14601.6538509325,16375.7472010161,23949.6389966454,14613.1120836037,14943.4681171225,5503.4029570523,0.0,0.5522039842,0.0
123183.9042,2021,발달상권,2120212,한티역,0,0,1,0,0,0,1,0,112734,1.8627920592,131.3711923643,60.4963897316,63.2462256285,1.7740876754,0.0,2.5724271293,6.4754200153,3.8142885021,1.153156989,1.5079745241,9.2252559121,100312.7716571753,14748.611776394,13857.3988326503,13985.931484734,14084.3046463356,14133.5355793283,14330.5480156829,15701.208153707,14220.0223535047,5.1448542587,0.0887043838,0.5322263026,0.0887043838,0.0,35569.7482569589,9756.7725797009,9793.4074901982,20436.248159384,13001.224120496,11755.3710504373,16873.1704720847,29013.3411393191,0.3548175351,0.0887043838
119281.2509,2021,발달상권,2120213,삼성중앙역,0,0,1,0,0,0,1,0,228925,1.5725674347,178.835863274,100.644315824,370.077536311,3.9314185869,0.5678715737,20.7491536529,9.5664518947,3.9751010156,1.878344436,1.1357431473,9.3043573223,71067.6422409086,11725.1501583488,10972.1087692476,11111.2373047941,10755.0070983947,11209.0422627498,10952.6264060282,8274.8935240799,7792.6831931855,1.7909795785,0.0873648575,0.1310472862,0.0,0.0,5377.0885661243,12717.7459866769,17893.1090968658,16060.1507043792,9192.4866222562,9827.1049470351,2401.0483782898,4830.1408758327,0.1310472862,0.0436824287
167772.7759,2021,발달상권,2120214,영동대교남단교차로,0,0,1,0,0,0,1,0,89135,2.019408762,85.3761148819,36.0127895888,447.6356089078,0.8975150053,0.0,0.0,1.7950300107,0.0,0.0,1.346272508,22.4378751332,27264.7108318842,5150.5020474561,4210.4672687496,4277.7808941493,4155.7188534246,4316.9349862568,4301.7894205419,3314.7472934313,2687.3843047063,1.2340831323,0.0,0.1121893757,0.0,0.0,2682.5601615527,4026.4766926572,6443.1480338812,5429.8535928648,4115.6672463118,4567.0051046166,5467.3248443372,0.0,0.2243787513,0.0
178670.6378,2021,발달상권,2120215,포스코사거리,0,0,1,0,0,0,1,0,318625,2.1341702628,110.2550019616,69.8940761083,1935.0647312672,0.9101608474,0.0,3.6406433896,19.803844645,4.1428010985,5.9631227933,1.2240094155,8.9132993331,94789.0466849745,17618.7053746567,15518.8387602982,15698.1090623774,14754.0525696352,15727.2342094939,15146.9282071401,9364.6763436642,8579.2703020792,2.8874068262,0.0,0.5335425657,0.0,0.0,9154.9627304825,17010.309925461,25453.5582581404,21355.0098077678,12140.1333856414,9675.1039623382,2860.0078462142,0.0,0.2196939976,0.0
73005.19841,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),0,0,1,0,0,0,1,0,71694,2.510670349,30.4070075599,21.0617345942,688.2026389935,0.1394816861,0.0,0.0,0.0,0.0,0.0,0.0,1.6737802327,25506.8764471225,5124.2781822747,3938.4048874383,4003.8217981979,3873.824866795,4027.8126481993,4015.8172231986,3147.4042458225,2499.6512957849,4.3239322677,0.0,0.5579267442,0.0,0.0,2665.913465562,3665.1602644573,5784.026557313,5010.182163082,3758.1945490557,4623.2599659665,10166.1226880911,0.0,0.6974084303,0.0
99265.77967,2021,발달상권,2120217,대치사거리,0,0,1,0,0,0,1,0,159410,1.254626435,237.6889781068,126.4036133241,174.3303431403,6.3985948184,1.8819396525,18.7566652029,14.6163979675,14.490935324,5.5203563139,2.4465215482,3.5756853397,78835.2048177655,12031.8047801267,11841.3524872969,11813.8761683709,11374.7569161282,11850.323066307,11676.4945737407,10403.9269807415,9874.4746251804,0.6900445392,0.0,0.1254626435,0.0,0.0,20508.500094097,10413.2112163603,13295.7781820463,15184.0536980114,10316.7304435104,9116.9939150618,2608.6192836083,0.0,0.3136566087,0.0
83857.62149,2021,발달상권,2120218,코엑스,0,0,1,0,0,0,1,0,145396,1.8569974415,1.9257751245,1.1692206113,19.9455280751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.1339514154,705.5214723926,443.5472777793,461.6358084129,462.25480756,482.5442240502,479.0365622163,373.1877080525,317.0651187103,1.5131090264,0.0,0.4126660981,0.0,0.0,162.9343310683,649.4676607334,868.4558034609,669.6882995406,368.0981595092,300.5584747861,4041.7893202014,0.0,0.2063330491,0.0
134654.3477,2021,발달상권,2120219,은마아파트,0,0,1,0,0,0,1,0,149660,2.6059067219,69.4240277963,27.9299746091,1146.6657757584,1.2027261793,0.0,0.2004543632,1.5368167847,1.7372711479,0.6013630897,1.2695443004,8.8199919818,70135.3066951757,9594.9485500468,9592.8103701724,9573.1658425765,9609.9158091674,9634.1707871175,9805.8265401577,11455.2318588801,10464.118668983,3.8086329012,0.0,0.4009087264,0.0,0.0,27692.3693705733,7170.8539355873,6176.3330215154,12333.6896966457,8516.7045302686,8245.3561405853,8989.7100093545,0.0,0.4009087264,0.0
233372.5916,2021,발달상권,2120220,대치역,0,0,1,0,0,0,1,0,163253,1.4701108096,50.9025867825,15.619927352,341.6782539984,0.1837638512,0.0,0.0,0.0,0.0,0.0,0.0,12.9859788182,30908.8960080366,4714.5841117774,4412.0475580847,4415.9065989599,4258.5434877154,4445.0637966837,4430.2401793535,4763.0977684943,4184.1191279793,4.4103324288,0.0612546171,0.4900369365,0.0,0.0,11226.0111605912,2644.8518557086,2506.5389303719,5990.3340214269,3936.099183476,4604.999601845,5966.3222115367,14431.587780929,0.3062730853,0.0612546171
135907.2319,2021,발달상권,2120221,봉은사역,0,0,1,0,0,0,1,0,124925,1.5209125475,55.4732839704,39.1434860917,1561.9771863118,0.5603362017,0.0,0.4002401441,3.3620172103,1.0406243746,1.4408645187,1.6810086052,6.2437462477,32135.7614568741,5919.3115869522,5139.8839303582,5156.2937762658,4923.994396638,5203.0418250951,5078.7272363418,3481.1286772063,3152.6115669402,2.641584951,0.1600960576,0.4802881729,0.0,0.0,3645.9475685411,5328.3970382229,7495.6974184511,6792.6355813488,4197.8787272363,4675.2851711027,10877.4864918951,26451.8711226736,0.4802881729,0.0800480288
132007.5532,2021,발달상권,2120222,삼성역,0,0,1,0,0,0,1,0,356336,1.5434870459,20.935297023,14.2562076243,1215.8187777828,0.2245072067,0.0,0.0561268017,0.0841902025,1.0383458309,0.505141215,0.2245072067,0.8699654259,25886.6350859863,5680.3410264469,4415.1025997935,4458.5166808855,4085.8066543936,4473.7270441381,4302.0070944277,2285.483364016,1865.9635849311,2.4695792735,0.0841902025,0.4209510125,0.0280634008,0.0,2200.3109424813,5206.3221229401,7369.420995914,5466.161151273,3098.9010372233,2545.5468995555,9730.5913519824,25910.8818643078,0.33676081,0.0280634008
103147.7875,2021,발달상권,2120223,휘문고교사거리,0,0,1,0,0,0,1,0,133569,0.4492060283,23.1341104598,8.3103115244,686.2370759682,0.6738090425,0.0,0.0,0.6738090425,1.347618085,1.4973534278,0.1497353428,2.5455008273,15985.7451953672,3483.068676115,2706.3914531066,2696.1345821261,2479.4675411211,2734.4668298782,2615.4272323668,1485.224865051,1268.557824046,0.6738090425,0.0,0.0,0.0,0.0,2333.7001849231,2679.6636944201,3943.4299874971,3399.5163548428,1981.7472617149,1647.5379766263,4261.2432525511,0.0,0.374338357,0.0
435760.0016,2021,발달상권,2120224,수서역,0,0,1,0,0,0,1,0,60183,3.4893574597,98.6989681472,72.6118671386,2063.3733778642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31537.3112008374,5350.3481049466,4951.7305551402,4985.1286908263,4835.9171194523,4994.1013242942,4907.5320273167,3626.9378395893,3235.9636442185,6.6463951614,0.0,0.4984796371,0.0,0.0,3383.5136168021,3375.2056228503,5338.384593656,5430.9356462788,4674.0773972717,9335.3604838576,23884.3194922154,116312.0814848047,0.9969592742,0.166159879
46070.38462,2021,전통시장,2130303,영동전통시장,0,0,1,0,0,0,1,0,39097,0.7673223009,292.0940225593,186.203545029,61.8973322761,4.859707906,0.0,33.2506330409,18.4157352227,4.859707906,2.8135151035,0.0,0.5115482006,102429.5981788884,14761.4906514566,15288.641072205,15585.0832544696,14998.8490165486,15700.9489219122,15817.8376857559,13449.625290943,11589.1244852546,1.2788705016,0.0,0.0,0.0,0.0,4203.1357904699,23782.3873954523,26362.8922935264,19931.9640893163,12661.0737396731,15487.6333222498,0.0,0.0,0.0,0.0
107784.5885,2021,전통시장,2130310,강남개포시장,0,0,1,0,0,0,1,0,25363,3.5484761266,44.1588140204,32.7248353901,117.4939873043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61805.7800733352,12339.6285928321,8713.0859914048,8797.4608681938,9090.4072862043,9003.6667586642,9155.8569569846,8896.8181997398,8148.4840121437,11.8282537555,0.0,1.1828253755,0.0,0.0,13792.532429129,6160.5488309743,6666.4038165832,11241.178094074,9533.1782517841,14411.5443756653,11214.7616606868,32554.1142609313,0.7885502504,0.3942751252
281938.7465,2021,관광특구,1001496,강남 마이스 관광특구,0,0,1,0,0,0,1,0,237891,0.5885048194,1.2190456974,0.7566490536,668.5414748771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.8465179431,932.9903190957,611.6666876847,633.4834020623,622.301810493,655.1740082643,646.5566162654,468.9122329134,393.75176026,1.4292259901,0.0420360585,0.3362884682,0.0420360585,0.0,222.6650020387,869.3897625383,1173.6467541857,885.6997532483,486.1470169111,394.2561929623,5151.0986123897,0.0,0.2101802927,0.0
141268.2379,2021,발달상권,2120185,논현역,0,0,1,0,0,0,0,1,321182,1.6190197458,117.3166615813,75.5957681315,397.4070776071,1.6190197458,0.1245399804,8.7489336264,11.5199481914,4.9504642228,1.8058297165,0.4358899316,2.3662596285,77729.6361564471,12525.0169685723,11596.4157393627,11826.9392431705,11959.2941073908,12256.0417458014,12128.2014558724,9558.2255543586,8404.5183104906,3.2691744867,0.0311349951,0.2179449658,0.0,0.0,4663.3061628609,16100.9334271535,19876.1761244404,15409.8299406567,10054.019216519,11625.4024198118,1321.1512475793,9830.687896582,0.0934049853,0.0311349951
167327.4076,2021,발달상권,2120186,가로수길,0,0,1,0,0,0,0,1,256687,0.9349908644,122.7954668526,69.2282819153,253.9279355791,2.4153930663,0.0,7.6357587256,5.8826508549,3.6620475521,2.1037294448,1.6751919653,3.428299836,79701.2314608843,13747.4823423079,11424.5754557106,11645.7397530845,11912.2121494271,12187.3332112651,12398.4463568471,10828.7525273972,9304.0551332946,1.6362340126,0.0779159054,0.1558318107,0.0,0.0,8906.1386046041,17830.4316151578,18092.1121833205,14145.9832402888,9126.7185326877,11599.7693689201,3611.8307510704,0.0,0.0779159054,0.0
175745.3052,2021,발달상권,2120187,신논현역,0,0,1,0,0,0,0,1,382392,1.9613381033,144.1452750058,103.5325006799,341.952760518,1.5952216574,0.1307558736,9.5451787694,5.7009560869,1.6736751815,0.7322328919,1.1245005126,1.9613381033,69067.5014121634,11207.1905269985,9953.0586413942,10217.2639594971,10316.8476327957,10560.7073369736,10736.9139521747,9324.2536454738,7958.4823950292,4.0272809055,0.0784535241,0.183058223,0.0,0.0,5175.0298123392,17950.4278332183,17897.7593673508,12526.0727211866,7436.4003431034,8081.8113349652,618.1091654637,16484.2622230591,0.0784535241,0.0261511747
135947.3489,2021,발달상권,2120188,압구정역,0,0,1,0,0,0,0,1,251745,1.5889094123,44.8469681622,23.7541957139,340.7813462035,0.7944547062,0.0397227353,2.1847504419,1.4300184711,0.5958410296,0.3177818825,1.032791118,3.1778188246,67427.9528888359,13070.6866074798,9898.0317384655,10206.5582235993,10242.0306262289,10620.7074619158,10948.9761464974,8848.3584579634,6663.3696796361,8.4609426205,0.0,0.5561182943,0.0397227353,0.0,10217.9189258972,11583.3085066238,13705.9325905182,13051.1430217085,8704.0060378558,10165.7232517031,8126.0005163956,27182.5855528412,0.2383364118,0.0397227353
286648.0096,2021,발달상권,2120190,강남을지병원,0,0,1,0,0,0,0,1,295195,1.1179051136,77.0338250987,45.1904673182,396.4498043666,1.5582919765,0.0,5.8944087806,7.2833211945,1.3550365013,1.1517810261,1.084029201,1.016277376,47333.8979318755,8404.4445197242,7040.8035366453,7374.074764139,7443.1477497925,7644.9126848354,7563.881502058,5557.6822100645,4709.3954843409,2.4390657023,0.0,0.1016277376,0.0,0.0,3736.3437727604,9715.6455902031,12680.9397178136,9673.5378309253,5429.5296329545,6097.9013872186,4898.253696709,0.0,0.2032554752,0.0
204741.1361,2021,발달상권,2120191,학동역,0,0,1,0,0,0,0,1,366286,1.3104513959,119.9609048667,80.8384704848,378.4474427087,2.2386878013,0.4914192735,8.3814287196,15.2612985481,1.5561610326,0.8190321224,0.546021415,4.2316659659,45184.3095286197,7625.8442856129,6800.8332286792,7057.5724979934,7132.6504425504,7326.1604320121,7112.6387576921,5172.0513478539,4582.4028218387,1.7745695986,0.109204283,0.1638064245,0.0,0.0,2867.3222563789,10144.8594813889,12106.3322103493,8819.8293137057,5361.0020585007,5885.0461115085,2526.8779041514,7893.5585853677,0.1638064245,0.0273010707
224999.8927,2021,발달상권,2120192,뱅뱅사거리,0,0,1,0,0,0,0,1,317599,2.015119695,212.0598616494,151.0080321412,864.6752666098,1.479853526,0.3463486976,12.7519293197,16.8766274453,2.959707052,1.6372847522,1.7632297331,8.753176175,51876.9580508755,8917.2195126559,7944.8927735919,8193.1303310149,8268.2565121427,8486.4561916127,8193.2877622411,5597.7191363953,5193.2783163675,2.7393033353,0.0629724905,0.409321188,0.0,0.0314862452,4430.870374277,10050.2835336383,13753.1919181106,10758.0943264935,6475.9649747008,6408.4899511648,3904.3888677231,0.0,0.0944587357,0.0
175427.6661,2021,발달상권,2120193,도산공원교차로,0,0,1,0,0,0,0,1,185023,1.1349940278,63.9920442323,32.2122114548,345.0381844419,1.7835620436,0.0,2.7564140674,3.5130767526,1.9457040476,1.1349940278,1.729514709,5.5128281349,33063.3488809499,6614.5830518368,4926.0902698583,5206.81212606,5277.8303237976,5446.2418185847,5379.5474076196,3773.3146689871,3053.5663133773,1.0268993585,0.0,0.2161893386,0.0,0.0,2531.7933446112,6467.6823962426,8706.2689503467,7196.0242780627,3877.9503088805,4283.5215081368,2157.8398361285,0.0,0.162142004,0.0
164128.4167,2021,발달상권,2120194,언주역(차병원),0,0,1,0,0,0,0,1,242446,1.8560834165,107.1991288782,72.7584699273,520.8582529718,2.5985167831,0.2062314907,16.4985192579,13.6112783878,3.2997038516,1.6086056276,0.5362018759,4.00089092,67883.569949597,11423.0385322917,10234.4439586547,10570.8487663232,10606.5680605166,10867.3684036858,10582.9339316796,7895.7376075497,7125.6692211874,2.7635019757,0.0412462981,0.1237388944,0.0,0.0,3255.157849583,14374.5823812313,19758.7916484496,13888.907220577,7904.0281134768,8702.1027362794,2779.9592486574,7350.6265312688,0.288724087,0.0412462981
148968.2418,2021,발달상권,2120195,성수대교남단,0,0,1,0,0,0,0,1,126829,0.9461558476,35.0077663626,17.6615758226,442.4067050911,0.7096168857,0.3942316032,1.8134653746,2.0500043365,1.1826948095,0.4730779238,1.6557727334,2.0500043365,70251.0466849064,13326.2108823692,9825.9073240347,10321.7718345173,10525.8261123245,10936.2212112372,11211.2371776171,9787.9822438086,7642.1796276877,4.0211623525,0.0,0.6307705651,0.0,0.0,7766.599121652,15191.8725212688,15960.5453011535,12879.8618612462,8283.2790607826,10168.8888188033,6221.999700384,0.0,0.1576926413,0.0
193033.4275,2021,발달상권,2120196,서울세관,0,0,1,0,0,0,0,1,185479,0.9704602677,72.5688622432,48.4690989276,522.2693674216,1.2939470237,0.0,0.8626313491,1.0243747271,0.5391445932,1.186118105,0.9165458084,1.7791771575,35958.1408137848,6379.4283989023,5377.4281724616,5627.6451781603,5712.129135913,5929.8357226425,5748.7370537905,4000.1833091617,3562.2361561147,1.9409205355,0.2156578373,0.2695722966,0.0,0.0,2695.3994791863,6801.9021021248,9380.5228624265,7903.6979927647,4360.3318974116,4816.286479871,1941.1361933157,0.0,0.3774012152,0.0
242291.0794,2021,발달상권,2120197,역삼역,0,0,1,0,0,0,0,1,562806,2.6296805649,106.8218888924,76.5094899486,1042.8815613195,1.7945793044,0.1066086715,13.3083158317,7.4448388965,3.5891586088,2.3986951099,1.0838548274,0.6929563651,56729.9566813431,11218.3238984659,8995.2843430951,9425.379260349,9476.7468719239,9810.520854433,9246.063474803,5285.8711527596,4490.0907239795,3.0561152511,0.0355362238,0.4442027981,0.0,0.0,2323.3405471868,12961.5000550811,16666.577826107,11793.388840915,6769.8283245026,6215.3566237744,2851.3910654826,13335.2167531974,0.1243767835,0.0177681119
150796.0471,2021,발달상권,2120198,구역삼세무서,0,0,1,0,0,0,0,1,291469,1.2351227746,253.0629329363,174.0150753596,395.6166865087,4.8375642007,1.2351227746,26.2806679269,24.5995285948,5.5237435199,5.0091090305,3.636750392,2.2643917535,69646.7891954204,10251.0730129105,10357.8768239504,10554.1241092535,10835.4576301425,10926.7880975335,10517.482133606,8322.8748168759,8132.1169661268,1.1321958767,0.0686179319,0.1029268979,0.0,0.0,4807.9555630273,15880.3509121039,19214.2903705025,13315.1724540174,7830.609773252,8598.4101225173,3306.9039932205,0.0,0.2401627617,0.0
417713.4413,2021,발달상권,2120199,경복아파트교차로,0,0,1,0,0,0,0,1,112742,1.3304713416,88.3432970854,56.8554753331,339.7136825673,1.5078675205,0.1773961789,11.1759592698,3.9914140249,1.0643770733,0.1773961789,0.0,4.2575082933,47544.2159975874,7864.770892835,7047.0632062585,7332.2275638183,7432.2790087102,7566.1244256799,7312.2704936936,5641.9967713895,5212.2545280375,0.8869808944,0.0,0.0886980894,0.0,0.0,3343.4744815597,9494.420890174,13113.4803356336,9740.1145979316,5762.0052864061,6090.631707793,1743.715740363,0.0,0.3547923578,0.0
222968.2875,2021,발달상권,2120200,학동사거리,0,0,1,0,0,0,0,1,266597,1.2378233814,36.6095642487,21.1930366808,351.2042521109,0.5251371921,0.262568596,1.6879409746,1.0127645847,0.3375881949,0.3000783955,0.1125293983,2.8882545565,42910.7229263645,8742.5214837376,5888.2883153224,6456.5242669647,6557.8007254395,6922.8085837425,6866.5813943893,5785.7740334662,4432.9456070398,2.9257643559,0.0375097994,0.1500391977,0.0,0.0,3249.0988270686,10001.9129997712,11552.6056182178,8378.5638998188,4892.4781599193,4836.0259117694,4041.2307715391,0.0,0.1500391977,0.0
179667.2623,2021,발달상권,2120201,도곡1동,0,0,1,0,0,0,0,1,169293,0.8860378161,111.0500729504,65.4486600155,682.780741082,2.7762518238,1.4767296935,10.3961770422,8.0334095326,5.9659879617,3.9576355786,4.0167047663,0.0,57895.1285640871,9286.0897969792,8736.4510050622,8803.9080174609,8849.92291471,8841.5941592387,8539.6915407016,7203.4283756564,6920.2506896328,2.1264907586,0.0,0.2953459387,0.0,0.0,8096.4363559037,9595.4942023592,12221.4740125109,11441.4063192217,7799.6727566999,8740.5267790163,6022.7534511173,0.0,0.3544151264,0.0
