기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,시간대6,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,직장인구비율,area,면적당편의점수(10000제곱미터),상주인구비율,시간대_1_비율,시간대_2_비율,시간대_3_비율,시간대_4_비율,시간대_5_비율,시간대_6_비율,월요일_비율,화요일_비율,수요일_비율,목요일_비율,금요일_비율,토요일_비율,일요일_비율,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수
2021,2,발달상권,2120193,도산공원교차로,22,43036.28272,186991.5814,181803.3816,149578.5115,179284.6174,98489.26973,1184,596,6384,33,0,51,65,36,21,32,102,680371,81316,137478,136489,136079,135317,53692,106462,110418,103480,110921,109331,77513,62245,19,0,4,0,0,0.0093831159764305,185023,1.189041362,0.0017402270231976,11.951714579251616,20.206328606010544,20.060966737265403,20.000705497441835,19.888707778550238,7.891576801480368,15.647639302674571,16.229086777655134,15.209349016933407,16.30301703041429,16.06932100280582,11.392754835229605,9.14868505565346,54005,135407,179956,144298,79649,87055,,,,,,,,
2021,2,발달상권,2120194,언주역(차병원),43,99061.9264,171450.7473,182638.3867,159892.2538,245296.3511,201498.757,2599,1764,12628,63,5,400,330,80,39,13,97,1699726,298466,364777,286670,285992,298705,165115,265914,267879,255160,268434,263162,199863,179314,67,1,3,0,0,0.0074294327438657,242446,1.77359082,0.0015290699795143,17.559653732425108,21.460929585121367,16.865659523946803,16.825770741872514,17.573714822271356,9.714212761350948,15.644521528764049,15.760128397165191,15.011831318694895,15.792780718774674,15.48261307999054,11.758542259164123,10.54958269744653,77555,363173,500049,344703,198748,215499,,,,,,,,
2021,2,발달상권,2120195,성수대교남단,12,46757.93132,135807.8214,143787.0495,130844.4936,161463.3489,120120.4551,444,224,5611,9,5,23,26,15,6,21,26,932557,103127,157757,176285,191336,219708,84344,133710,141291,138782,142519,146723,129658,99874,51,0,8,0,0,0.0060167903945817,126829,0.946155848,0.0004761103074664,11.058519747318394,16.91660670607802,18.903402151289413,20.517351754369976,23.55973951190115,9.04438012904305,14.337997570121718,15.150923750505331,14.881878533966288,15.282604709417225,15.733408252793128,13.90349329853296,10.70969388466335,98332,209152,218577,167757,105241,133497,,,,,,,,
2021,2,발달상권,2120196,서울세관,15,107955.6718,273912.474,253692.2352,171197.0755,263778.7018,221604.8484,1346,899,9687,24,0,16,19,10,22,17,33,898881,155276,189833,154558,153295,158617,87300,139086,142732,136435,145800,140759,101878,92189,36,4,5,0,0,0.0107767324039555,185479,0.80871689,0.0014974173444538,17.274366684800324,21.118813280067105,17.194489593171955,17.053981561519265,17.646051034564085,9.712075347014787,15.473238393068716,15.878853819359849,15.17831615085868,16.22016707439583,15.659358691528691,11.333869555591896,10.255973816333864,104511,153948,213550,190228,108863,127782,,,,,,,,
2021,2,발달상권,2120197,역삼역,148,107632.2689,246860.6989,221104.4417,245558.1527,285068.5745,240628.4108,6012,4306,58694,101,6,749,419,202,135,61,39,3429759,444136,728170,677230,679539,626067,274617,578767,585074,540239,584940,557511,314946,268279,172,2,25,0,0,0.0171131557640055,562806,2.629680565,0.0017528928417419,12.949481290084814,21.230937800585988,19.74570224905015,19.813024763547528,18.253964782948305,8.006889113783213,16.874859137332972,17.058749608937536,15.751514902359029,17.05484262888442,16.25510713726533,9.18274432693376,7.822094788584271,124909,788451,1027020,713418,407998,367963,,,,,,,,
2021,2,발달상권,2120198,구역삼세무서,36,107762.0372,162713.1529,154091.5617,128199.6218,230715.6248,216867.1984,7376,5072,11531,141,36,766,717,161,146,106,66,2110231,443616,453977,327269,321999,346332,217037,331022,332147,318016,331137,321374,240779,235756,33,2,3,0,0,0.0054643306822807,291469,1.235122775,0.0034953519306654,21.02215349883496,21.513142400050043,15.50868127707346,15.25894558463031,16.412042093969806,10.28498775726449,15.68652910510745,15.739840804158408,15.070198475901451,15.691978745454882,15.229327974046443,11.410077854035883,11.172047041295478,140423,486411,595198,404119,228966,255111,,,,,,,,
2021,2,발달상권,2120199,경복아파트교차로,15,313796.3114,441664.9897,421488.3619,321711.1568,623621.2359,612190.6806,996,641,3830,17,2,126,45,12,2,0,48,560862,101675,119077,93178,91106,99253,56574,85333,87684,84401,87474,85435,67493,63044,10,0,1,0,0,0.006828774279591,112742,1.330471342,0.0017758379066508,18.1283452970606,21.23106931829933,16.613355870071427,16.243924530454905,17.696510014941286,10.086973266151032,15.214616073116025,15.633792269756198,15.048443289080025,15.596349904254522,15.232802364931125,12.03379797525951,11.240554717559757,35752,113259,157290,114199,67731,72630,,,,,,,,
2021,2,발달상권,2120200,학동사거리,33,103138.2341,249123.8605,237174.3936,228196.2727,397739.3886,267290.965,976,565,9363,14,7,45,27,9,8,3,77,1289086,140180,235121,255232,262501,287022,109030,181964,199096,193319,201721,204408,176804,131775,78,1,4,0,0,0.0072632857699176,266597,1.237823381,0.0007571255913104,10.87437145388283,18.239357187961083,19.79945480751478,20.36334270948564,22.265543183309724,8.457930657845946,14.115737817337246,15.444741467985846,14.99659448632597,15.648374119337266,15.85681637997775,13.715454205537878,10.222359097841416,90602,304872,357898,243997,145849,145869,,,,,,,,
2021,2,발달상권,2120201,도곡1동,15,90412.09817,213703.6205,177836.4242,137149.137,241500.8352,220757.1465,1880,1108,11559,47,25,176,136,101,67,68,0,1032416,190973,222735,166158,165548,180997,106004,158193,157137,153202,158208,154553,127549,123574,36,0,5,0,0,0.0111960682515575,169293,0.886037816,0.0018209713913771,18.4976792300778,21.57415227970121,16.09409385364039,16.035009143601027,17.531402070483214,10.267566562315968,15.322602516814928,15.220318166320554,14.83917335647646,15.324055419520812,14.970031460186592,12.354419148870225,11.969399931810432,146299,170133,220468,203106,136068,156340,,,,,,,,
2021,2,발달상권,2120202,압구정로데오역(압구정로데오),36,31301.34249,87984.95849,110398.029,120912.7222,141934.3529,120194.7726,1843,793,11735,14,0,10,7,0,0,54,478,2046279,210341,346422,396336,428188,482832,182160,288418,310372,304887,313474,323552,287596,217979,77,1,4,2,0,0.0057347996045505,265701,1.354906455,0.000900659196522,10.279194577083576,16.92936300475155,19.368619821637225,20.92520130441645,23.595609396372637,8.902011895738559,14.094754429870024,15.167628656698328,14.899581142160969,15.319220888256195,15.81172459864955,14.054583954582927,10.652457460590664,180525,480616,501428,369428,236078,278203,,,,,,,,
2021,2,발달상권,2120203,강남구청역,39,71190.24598,156419.2001,149395.0924,132374.845,216335.8431,190464.6365,1522,920,7726,26,0,74,62,67,9,7,119,1632122,261089,331084,278854,283669,317003,160423,251321,258625,246799,260049,255041,189790,170496,88,2,5,0,0,0.0047337147590682,173251,2.251069258,0.0009325283281519,15.996904643157803,20.285493363853927,17.085364942081537,17.380379652991625,19.42275148548944,9.829105912425664,15.398419971056084,15.845935536681694,15.121357349511864,15.933183916398406,15.62634410908008,11.628419934294127,10.446277913048169,169203,327040,403557,330037,194926,207362,,,,,,,,
2021,2,발달상권,2120204,르네상스호텔사거리,25,114972.6993,229672.8497,185080.1842,160677.0598,238999.0321,201604.3604,1595,1127,41471,20,2,230,362,69,200,32,11,1267305,170356,279565,242757,238491,225603,110532,210467,212424,196508,212169,204834,125580,105325,30,1,7,0,1,0.0327237720990606,160960,1.553180915,0.0012585762701165,13.442383640875716,22.0598040724214,19.155373015966955,18.81875318096275,17.801791991667358,8.721815190502682,16.60744651050852,16.76186868985761,15.505975278247936,16.741747251056374,16.162959982009067,9.909216802585014,8.310943300941762,90660,234582,337296,268588,172043,164135,,,,,,,,
2021,2,발달상권,2120205,매봉역,25,39488.97802,157612.5609,129204.1231,105139.0224,194736.8651,140139.2892,1116,592,13950,24,29,66,18,50,55,29,9,520018,76531,105194,92995,96166,101382,47748,80780,81805,78797,82381,81593,59599,55063,23,1,1,0,0,0.0268259944848062,122443,2.041766373,0.0021460795587845,14.716990565711187,20.228915152937013,17.883034818025532,18.492821402336077,19.49586360472137,9.181989854197354,15.534077666542313,15.731186228169026,15.152744712683022,15.841951624751452,15.690418408593548,11.460949428673622,10.58867193058702,51003,82694,106745,99038,78647,101893,,,,,,,,
2021,2,발달상권,2120206,개나리아파트,30,75179.69634,183104.2238,176219.7425,153226.8073,245604.074,187559.9604,4039,2082,5280,53,5,212,159,68,60,57,289,1091125,212654,239406,176593,173610,178068,110796,170003,169526,163783,170238,165469,128909,123197,45,2,4,0,0,0.0048390422728834,148412,2.021399887,0.0037016840417,19.489426051094057,21.941207469355025,16.184488486653684,15.911100927941346,16.319670065299576,10.154290296712109,15.580524687822203,15.53680834001604,15.010470844312064,15.60206209187765,15.164990262343911,11.814320082483674,11.29082369114446,152073,177464,244556,238212,131954,146866,,,,,,,,
2021,2,발달상권,2120207,선정릉역,43,86655.62177,215125.9888,194643.3465,196295.4986,287123.8347,269541.1659,6763,3891,12151,180,22,704,510,245,164,64,198,1714827,346724,362905,265182,266251,295037,178728,263119,264550,254196,264772,260892,210360,196937,72,4,4,0,0,0.0070858459774659,323475,1.329314476,0.0039438380664638,20.219182459804983,21.162776186752367,15.46406722077504,15.526405870679666,17.20505916923398,10.422509092753964,15.343763539995582,15.427212191084,14.823419505291206,15.44015810341218,15.213896212270974,12.26712665475876,11.484365478266904,203618,310735,418913,345758,201325,234480,,,,,,,,
2021,2,발달상권,2120208,청담사거리(청담동명품거리),36,82639.61813,233482.4679,226193.1615,196164.7442,273064.9026,206460.3486,3265,1913,10577,47,0,52,129,235,74,32,224,1614247,281566,327729,272079,273182,300735,158954,230438,243945,238890,245875,247335,220349,187411,93,5,7,0,0,0.0065522810325805,331336,1.08651037,0.00202261487864,17.442559905640216,20.30228335564508,16.854855545650697,16.923184617967387,18.630048561341603,9.84694411697838,14.275262707627768,15.111999588662703,14.79885048570634,15.23155997811983,15.32200462506667,13.650265417869756,11.609809403393657,151196,298744,384687,304400,213802,261415,,,,,,,,
2021,2,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",24,77231.78434,200260.9698,211684.6818,185131.6726,291632.1122,242867.7028,1374,671,8984,20,20,31,85,16,33,44,227,590118,92376,119527,102044,105329,114091,56750,88850,91228,88978,91665,90904,73903,64589,75,4,5,0,0,0.0152240738293019,134148,1.78906879,0.002328347889744,15.6538183888646,20.254762606800675,17.292134793380306,17.848803120731784,19.333590908936856,9.61672072365188,15.056310771743956,15.459281025150904,15.078001348882768,15.533334011163868,15.40437675176829,12.523427517886256,10.945099115770066,91813,75285,109117,120581,82823,110498,,,,,,,,
2021,2,발달상권,2120210,선릉역,92,84618.61706,212588.3812,178904.4587,155454.659,270750.757,210666.4468,4780,3339,48780,94,25,683,736,101,116,33,19,4886626,781837,1024679,869944,857120,919833,433211,772203,784727,741564,789499,769988,547418,481227,150,1,11,0,0,0.0099823477385009,360433,2.552485483,0.000978180036696,15.999526053354604,20.969048992085742,17.80254924358852,17.540118683115917,18.823478612850668,8.865237486969537,15.802375708720088,16.05866706394146,15.175378676411905,16.156321355471036,15.7570479099485,11.202371534060514,9.8478377514465,544506,892609,1173452,983991,665857,626211,,,,,,,,
2021,2,발달상권,2120211,도성초등학교,11,67940.35564,113351.1868,117105.1518,114578.2757,207886.976,177685.4565,1638,726,984,23,3,65,52,30,57,50,81,867280,115563,159271,145842,156515,201470,88620,123471,123401,123636,126272,125692,128790,116019,27,0,1,0,0,0.0011345816806567,72437,1.518560956,0.0018886634074347,13.324762475786368,18.364426713402825,16.816022507148787,18.046651600405863,23.230098699381976,10.218153306890509,14.236578728899548,14.228507517756665,14.255603726593488,14.559542477631217,14.49266672816161,14.849875472742363,13.377340651231435,255306,105770,118621,173484,105853,108246,,,,,,,,
2021,2,발달상권,2120212,한티역,21,37719.69074,135237.9581,123183.9042,132083.3046,194054.0853,118184.337,1481,682,713,20,0,29,73,43,13,17,104,1130866,175307,198635,166267,194484,261691,134480,156220,157669,158778,159333,161554,177006,160308,58,1,6,1,0,0.0006304902614456,112734,1.862792059,0.0013096158165512,15.50201350115752,17.564857374790645,14.702626129002022,17.19779354936836,23.14076115118856,11.891771438879584,13.814191955545574,13.942323847387756,14.04039028496745,14.089467717660623,14.285865876239978,15.652252344663292,14.175684829148636,400992,109992,110405,230386,146568,132523,,,,,,,,
2021,2,발달상권,2120213,삼성중앙역,36,64331.67643,118181.098,119281.2509,107215.4206,196094.6291,180657.1865,4094,2304,8472,90,13,475,219,91,43,26,213,1626916,309021,340870,268418,262633,281988,163985,251179,254364,246209,256603,250733,189433,178394,41,2,3,0,0,0.0052073985380929,228925,1.572567435,0.0025164175655043,18.994281204438337,20.95191146930757,16.49857767702819,16.142996934076496,17.33267113975153,10.07950010940946,15.438965502828664,15.63473467591443,15.133479540431097,15.77235702396436,15.411551671997817,11.643686582466458,10.965163536408763,123095,291141,409618,367657,210439,224967,,,,,,,,
2021,2,발달상권,2120214,영동대교남단교차로,18,94675.86325,151859.732,167772.7759,165935.5543,292082.5568,277565.6435,761,321,3990,8,0,0,16,0,0,12,200,243024,31056,50447,45909,48006,47531,20076,37530,38130,37042,38479,38344,29546,23954,11,0,1,0,0,0.0164181315425636,89135,2.019408762,0.0031313779708999,12.77898479162552,20.758032128514056,18.8907268417934,19.75360458226348,19.5581506353282,8.260912502468893,15.442919217855028,15.689808413983805,15.24211600500362,15.833415629732045,15.777865560603068,12.157646981368094,9.856639673447887,23911,35890,57431,48399,36685,40708,,,,,,,,
2021,2,발달상권,2120215,포스코사거리,68,53158.02198,216608.4457,178670.6378,152275.685,208228.4867,148498.67,3513,2227,61656,29,0,116,631,132,190,39,284,3020216,469533,649685,561376,553136,522999,263487,494469,500181,470101,501109,482619,298382,273357,92,0,17,0,0,0.0204144339345265,318625,2.134170263,0.0011631618400803,15.546338407584091,21.51120979426637,18.5872798501829,18.314451681601582,17.316609143187108,8.724111123177945,16.37197471968892,16.561100265676362,15.565145009496009,16.591826544856396,15.979618676280108,9.879492062819349,9.050908941612123,291700,541991,811014,680424,386815,308273,,,,,,,,
2021,2,발달상권,2120216,경기고교사거리(경기고교앞사거리),18,18701.337,81720.70085,73005.19841,74590.32418,88895.32418,60764.0348,218,151,4934,1,0,0,0,0,0,0,12,182869,17700,38529,36738,38010,37258,14634,28236,28705,27773,28877,28791,22565,17921,31,0,4,0,0,0.0269810629466995,71694,2.510670349,0.0011921101991042,9.67905987346133,21.06918067031591,20.08979105261143,20.78537094860255,20.374147613865663,8.002449841143115,15.440561276104752,15.697029020774432,15.187374568680312,15.79108542180468,15.744057221289555,12.339434239811013,9.79991141199438,19113,26277,41468,35920,26944,33146,,,,,,,,
2021,2,발달상권,2120217,대치사거리,20,63730.80989,106527.722,99265.77967,102524.5049,165916.8566,141553.8868,3789,2015,2779,102,30,299,233,231,88,39,57,1256712,226220,248942,191799,201237,252970,135544,188763,188325,181325,188906,186135,165849,157409,11,0,2,0,0,0.002211326063569,159410,1.254626435,0.0030150105990871,18.00094214107926,19.80899362781608,15.261969329488378,16.0129767202032,20.129512569307845,10.78560561210524,15.02038653247522,14.985533678360676,14.42852459433824,15.031765432334538,14.81126940778794,13.19705708229093,12.525463272412454,326926,165997,211948,242049,164459,145334,,,,,,,,
2021,2,발달상권,2120218,코엑스,27,0.0,90531.43997,83857.62149,85442.47334,87497.28042,28086.95401,28,17,290,0,0,0,0,0,0,0,0,43897,2892,8342,10258,10577,9382,2446,6449,6712,6721,7016,6965,5426,4610,22,0,6,0,0,0.0066063740118914,145396,1.856997441,0.0006378568011481,6.58814953185867,19.00357655420644,23.36833952206301,24.095040663371076,21.372758958470968,5.572134770029843,14.691208966444178,15.290338747522611,15.310841287559516,15.982868988769164,15.866687928560038,12.360753582249355,10.501856618903345,2369,9443,12627,9737,5352,4370,,,,,,,,
2021,2,발달상권,2120219,은마아파트,39,64327.76247,137816.8662,134654.3477,154219.2263,293922.6638,225084.1623,1039,418,17161,18,0,3,23,26,9,19,132,1049645,174578,179323,143598,173409,256242,122496,143566,143272,143822,144185,146754,171439,156606,57,0,6,0,0,0.0163493371568482,149660,2.605906722,0.0009898584759609,16.632099424091003,17.08415702451781,13.68062535428645,16.52072843675719,24.412253666715888,11.670231363937331,13.677576704504856,13.649567234636471,13.701965902757598,13.736549023717542,13.981298438996042,16.333045934577882,14.919901490503932,414444,107319,92435,184586,127461,123400,,,,,,,,
2021,2,발달상권,2120220,대치역,24,21688.66163,124039.6131,233372.5916,265034.4679,377762.0302,140860.3315,831,255,5578,3,0,0,0,0,0,0,212,504597,70870,87321,76967,91400,122844,55195,72028,72091,69522,72567,72325,77759,68307,72,1,8,0,0,0.0110543661575475,163253,1.47011081,0.0016468587803732,14.044871451871494,17.305096938745177,15.253162424667607,18.11346480458663,24.344972324449017,10.938432055680078,14.274361520183437,14.286846731153773,13.777727572696628,14.381179436262997,14.333220371900746,15.410119362580437,13.536941361125807,183268,43178,40920,97794,64258,75178,,,,,,,,
2021,2,발달상권,2120221,봉은사역,19,41612.14864,184413.4893,135907.2319,117254.365,153994.8438,115729.775,693,489,19513,7,0,5,42,13,18,21,78,401456,54531,90746,73947,73997,72311,35924,64210,64415,61513,64999,63446,43488,39384,33,2,6,0,0,0.0486055757044358,124925,1.520912548,0.001726216571679,13.583306763381293,22.60422063688175,18.41970228368738,18.43215694870671,18.012185644254913,8.94842772308796,15.994280817823125,16.045344944402377,15.322476186680484,16.190815431828145,15.803973536327767,10.832569447212148,9.81029054242557,45547,66565,93640,84857,52442,58406,,,,,,,,
2021,2,발달상권,2120222,삼성역,55,24178.64675,170873.586,132007.5532,108474.1417,139269.7666,100712.7015,746,508,43324,8,0,2,3,37,18,8,31,922434,65624,214716,202411,202228,180488,56968,157326,158873,145592,159415,153296,81440,66491,88,3,15,1,0,0.0469670458807893,356336,1.543487046,0.0008087299470748,7.114221722096106,23.277112508862423,21.94314173154936,21.923302913812805,19.566494730246283,6.175834802273117,17.055529176071133,17.223237651691072,15.783459846449718,17.281995243020095,16.618641550506595,8.828815936966764,7.208212186454532,78405,185520,262599,194779,110425,90707,,,,,,,,
2021,2,발달상권,2120223,휘문고교사거리,6,4017.104396,88769.85897,103147.7875,75766.00916,67201.0989,25080.54762,309,111,9166,9,0,0,9,18,20,2,34,213520,16729,48981,46523,46480,40780,14025,36149,36012,33118,36524,34934,19838,16944,9,0,0,0,0,0.0429280629449231,133569,0.449206028,0.0014471712251779,7.834863244660922,22.939771449981265,21.78859123267141,21.768452603971525,19.098913450730613,6.568471337579618,16.930029973772946,16.8658673660547,15.510490820532036,17.105657549644064,16.360996627950545,9.290932933683028,7.93555638816036,31171,35792,52672,45407,26470,22006,,,,,,,,
2021,2,발달상권,2120224,수서역,21,171308.2491,652040.4129,435760.0016,405894.5385,606571.3585,354930.506,594,437,12418,0,0,0,0,0,0,0,0,189801,32096,41388,32200,31984,33498,18635,29801,30002,29104,30056,29535,21828,19475,40,0,3,0,0,0.0654264203033703,60183,3.48935746,0.0031295936270093,16.910342938129936,21.80599680718226,16.9651371699833,16.851333765364775,17.649011332922377,9.818177986417354,15.701181764058145,15.807082154467048,15.333955037117825,15.835533005621675,15.561034978740892,11.500466277838369,10.260746782156048,20363,20313,32128,32685,28130,56183,,,,,,,,
2021,2,전통시장,2130303,영동전통시장,3,67732.97802,58412.37363,46070.38462,49011.37729,84054.80586,127411.6227,1142,728,242,19,0,130,72,19,11,0,2,400469,72694,76435,57713,59004,86501,48121,59774,60933,58641,61386,61843,52584,45310,5,0,0,0,0,0.0006042914682534,39097,0.767322301,0.0028516564328325,18.152216526123123,19.08637122973314,14.41135268897218,14.733724707780128,21.59992408900564,12.016161051167506,14.925999265860778,15.2154099318549,14.643080987542106,15.328527301738712,15.442643500495668,13.13060436638042,11.31423406056399,16433,92982,103071,77928,49501,60552,,,,,,,,
2021,2,전통시장,2130310,강남개포시장,9,56840.48107,111460.9194,107784.5885,117194.116,243194.5018,203122.5201,112,83,298,0,0,0,0,0,0,0,0,156758,9916,27757,31297,35566,39783,12439,22099,22313,23056,22836,23222,22565,20667,30,0,3,0,0,0.0019010194057081,25363,3.548476127,0.0007144770920782,6.325673968792661,17.706911290013906,19.965169241761185,22.688475229334387,25.37860906620396,7.935161203893901,14.09752612306868,14.234042281733627,14.708021281210527,14.567677566695162,14.813916993072125,14.39479962745123,13.18401612676865,34982,15625,16908,28511,24179,36552,,,,,,,,
2021,2,관광특구,1001496,강남 마이스 관광특구,14,25814.17661,330073.8407,281938.7465,312183.0204,330446.5204,185940.471,29,18,15904,0,0,0,0,0,0,0,0,95914,6249,18973,22195,22769,20305,5423,14551,15070,14804,15586,15381,11155,9367,34,1,8,1,0,0.1658152094584732,237891,0.588504819,0.0003023541922972,6.515211543674542,19.781262380882875,23.14052171737181,23.73897449798778,21.17000646412411,5.65402339595888,15.170882248681112,15.711991992826906,15.434660216443898,16.249973934983423,16.036240799049146,11.630210396813814,9.7660404112017,5297,20682,27920,21070,11565,9379,,,,,,,,
2021,3,골목상권,2110949,한남IC,6,146645.0725,254122.837,249903.2373,240331.1793,393565.7899,350548.558,564,281,1683,5,0,5,10,15,6,4,72,343428,67157,66827,54662,56598,64383,33803,49705,51299,51944,52933,52364,45111,40072,3,0,0,0,0,0.0049005905167895,62126,0.965779223,0.0016422656277298,19.554899425789397,19.458809415656265,15.91658222393049,16.480310283378174,18.74716097697334,9.842820037970112,14.473193798991346,14.937337666119245,15.125149958652178,15.413128807202677,15.24744633518525,13.135504385198644,11.668239048650664,37297,70180,78865,65830,46912,44343,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0
2021,3,골목상권,2110951,신사은행나무공원,3,79392.85507,82073.96739,102263.8623,98749.28623,212998.1304,189492.2138,979,574,273,16,3,77,37,7,11,3,23,497488,112900,98762,71223,73981,85656,54967,71573,73852,74590,76308,76471,65142,59551,1,0,0,0,0,0.0005487569549416,29000,1.034482759,0.0019678866625928,22.694014730003538,19.852137136976168,14.316526227768309,14.870911459170872,17.21770173350915,11.048909722445568,14.386879683530054,14.844981185475833,14.993326472196314,15.338661435049689,15.371426044447304,13.094185186376356,11.970338983050848,41996,106567,132821,98629,51270,66205,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0
2021,3,골목상권,2110952,논현목련공원,3,158225.2609,105671.8623,126295.9275,123612.4819,270556.4094,206541.5906,868,571,117,27,0,120,93,26,13,2,3,190290,55747,41651,21318,20689,27131,23751,27182,27082,27324,27574,27255,26742,27131,2,0,0,0,0,0.0006148510168689,21629,1.387026677,0.0045614588260024,29.29581165589364,21.888170686846397,11.202900835566766,10.87235272478848,14.257711913395344,12.481475642440486,14.284513111566556,14.231961742603394,14.359136055494243,14.490514477902147,14.322875610909664,14.053287088128648,14.257711913395344,15777,47782,46416,33389,21114,25810,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0
2021,3,골목상권,2110954,국기원,3,30459.98188,65093.21377,71971.20652,87257.19203,144917.4638,82886.91667,448,303,636,3,0,28,2,3,0,0,1,384515,36823,57144,70962,85193,104733,29660,53696,54071,55187,56679,60071,59277,45531,3,0,0,0,2,0.0016540317022742,39798,0.753806724,0.001165104092168,9.576479461139357,14.8613188042079,18.454936738488744,22.155962706266337,27.237689036838614,7.713613253059048,13.96460476184284,14.062130215986372,14.35236596751752,14.740387241069918,15.622537482282874,15.416043587376304,11.841150540291016,37648,143549,94561,52234,29103,27421,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0
2021,3,골목상권,2110955,논현초등학교,28,257829.0109,162265.962,153746.3956,179154.1289,384362.8102,383438.2057,7089,4515,3430,182,20,938,611,151,104,91,141,2826457,736301,633552,354990,343409,425187,333017,407926,407958,414658,416021,411775,386466,381654,12,0,0,0,0,0.0012135334094946,190912,1.466644318,0.0025080869795648,26.050316703915893,22.415058852832363,12.559540088527791,12.149804507905127,15.043108740023287,11.782135726812754,14.43241485718693,14.433547016636023,14.670592901289496,14.718815817824224,14.568592410922934,13.673160426640136,13.502911949483046,195709,657128,795344,524147,288766,365363,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0
2021,3,골목상권,2110957,언북중학교,6,139843.3714,273829.9746,231289.4348,214711.317,417075.1359,279237.1341,1761,1088,1251,50,1,120,168,116,24,54,46,917422,181638,197365,155298,151094,145936,86089,137858,144747,145731,150460,144802,101829,91992,7,0,0,0,0,0.0013636036633087,94815,0.632811264,0.0019195092334825,19.79874038337864,21.513000560265613,16.927651615069184,16.469411023498456,15.907183389977568,9.383795025626156,15.026672567259125,15.777581091362537,15.884838166078424,16.400304331049398,15.783576151433037,11.09947221671161,10.027228472829297,63768,184703,258854,193313,92885,123898,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0
2021,3,골목상권,2110958,역삼역 4번,3,83185.56159,204600.4928,174157.5942,159858.3986,227726.058,146573.1848,861,544,994,29,4,151,61,24,8,16,26,351290,48663,75317,67681,67757,63079,28794,54192,56813,57376,59273,56530,37707,29399,4,0,0,0,0,0.002829571009707,73119,0.410290075,0.0024509664379857,13.852657348629338,21.440120697998804,19.26641805915341,19.288052606108916,17.956389307979162,8.196646645221897,15.426570639642462,16.172677844515924,16.33294429104159,16.872953969654702,16.092117623615813,10.733866605938116,8.36886902559139,17633,84264,99973,69055,41170,39196,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0
2021,3,골목상권,2110959,신구중학교,3,38768.20652,115346.8732,85579.12319,78078.92754,182610.4601,105595.942,361,170,271,2,0,0,0,0,0,3,79,103381,15186,20344,18949,19701,20228,8974,14950,15358,15247,15555,16107,13915,12252,3,0,0,0,0,0.0026213714318878,35959,0.83428349,0.0034919375900794,14.689352975885315,19.67866435805419,18.32928681285729,19.056693202812895,19.56645805322061,8.680511892901016,14.461071183292868,14.855727841673035,14.748358015496075,15.04628510074385,15.580232344434664,13.459920101372594,11.851307300180885,15850,16706,21399,19688,12295,17446,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0
2021,3,골목상권,2110960,은광여고,3,107824.4891,187215.4203,147631.5833,166009.6522,388862.1159,267524.8043,727,422,1522,16,21,106,42,8,21,7,34,103869,27181,24452,14010,12858,14596,10773,15021,14628,14812,14941,15387,13930,15148,3,0,0,0,0,0.0146530726203198,25543,1.174490076,0.0069992009165391,26.168539217668407,23.541191308282546,13.488143719492824,12.379054385812898,14.052315897909867,10.371718221991165,14.46148513993588,14.083123934956532,14.260270147974852,14.38446504731922,14.813852063657109,13.411123626876162,14.583754536964827,17333,16197,22348,17656,12624,17711,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0
