매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
211684.6818,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",24,0,0,1,0,0,0,1,0,1374,671,8984,20,20,31,85,16,33,44,227,590118,102044,88850,91228,88978,91665,90904,73903,64589,75,4,5,0,0,134148,91813,75285,109117,120581,82823,110498,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,67173,0,4,0
178904.4587,2021,발달상권,2120210,선릉역,92,0,0,1,0,0,0,1,0,4780,3339,48780,94,25,683,736,101,116,33,19,4886626,869944,772203,784727,741564,789499,769988,547418,481227,150,1,11,0,0,360433,544506,892609,1173452,983991,665857,626211,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,147367,1240517,6,1
117105.1518,2021,발달상권,2120211,도성초등학교,11,0,0,1,0,0,0,1,0,1638,726,984,23,3,65,52,30,57,50,81,867280,145842,123471,123401,123636,126272,125692,128790,116019,27,0,1,0,0,72437,255306,105770,118621,173484,105853,108246,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,39865,0,4,0
123183.9042,2021,발달상권,2120212,한티역,21,0,0,1,0,0,0,1,0,1481,682,713,20,0,29,73,43,13,17,104,1130866,166267,156220,157669,158778,159333,161554,177006,160308,58,1,6,1,0,112734,400992,109992,110405,230386,146568,132523,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,190218,327079,4,1
119281.2509,2021,발달상권,2120213,삼성중앙역,36,0,0,1,0,0,0,1,0,4094,2304,8472,90,13,475,219,91,43,26,213,1626916,268418,251179,254364,246209,256603,250733,189433,178394,41,2,3,0,0,228925,123095,291141,409618,367657,210439,224967,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,54966,110574,3,1
167772.7759,2021,발달상권,2120214,영동대교남단교차로,18,0,0,1,0,0,0,1,0,761,321,3990,8,0,0,16,0,0,12,200,243024,45909,37530,38130,37042,38479,38344,29546,23954,11,0,1,0,0,89135,23911,35890,57431,48399,36685,40708,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,48733,0,2,0
178670.6378,2021,발달상권,2120215,포스코사거리,68,0,0,1,0,0,0,1,0,3513,2227,61656,29,0,116,631,132,190,39,284,3020216,561376,494469,500181,470101,501109,482619,298382,273357,92,0,17,0,0,318625,291700,541991,811014,680424,386815,308273,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,91127,0,7,0
73005.19841,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),18,0,0,1,0,0,0,1,0,218,151,4934,1,0,0,0,0,0,0,12,182869,36738,28236,28705,27773,28877,28791,22565,17921,31,0,4,0,0,71694,19113,26277,41468,35920,26944,33146,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,72885,0,5,0
99265.77967,2021,발달상권,2120217,대치사거리,20,0,0,1,0,0,0,1,0,3789,2015,2779,102,30,299,233,231,88,39,57,1256712,191799,188763,188325,181325,188906,186135,165849,157409,11,0,2,0,0,159410,326926,165997,211948,242049,164459,145334,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,41584,0,5,0
83857.62149,2021,발달상권,2120218,코엑스,27,0,0,1,0,0,0,1,0,28,17,290,0,0,0,0,0,0,0,0,43897,10258,6449,6712,6721,7016,6965,5426,4610,22,0,6,0,0,145396,2369,9443,12627,9737,5352,4370,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,58766,0,3,0
134654.3477,2021,발달상권,2120219,은마아파트,39,0,0,1,0,0,0,1,0,1039,418,17161,18,0,3,23,26,9,19,132,1049645,143598,143566,143272,143822,144185,146754,171439,156606,57,0,6,0,0,149660,414444,107319,92435,184586,127461,123400,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,134540,0,6,0
233372.5916,2021,발달상권,2120220,대치역,24,0,0,1,0,0,0,1,0,831,255,5578,3,0,0,0,0,0,0,212,504597,76967,72028,72091,69522,72567,72325,77759,68307,72,1,8,0,0,163253,183268,43178,40920,97794,64258,75178,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,97402,235600,5,1
135907.2319,2021,발달상권,2120221,봉은사역,19,0,0,1,0,0,0,1,0,693,489,19513,7,0,5,42,13,18,21,78,401456,73947,64210,64415,61513,64999,63446,43488,39384,33,2,6,0,0,124925,45547,66565,93640,84857,52442,58406,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,135887,330450,6,1
132007.5532,2021,발달상권,2120222,삼성역,55,0,0,1,0,0,0,1,0,746,508,43324,8,0,2,3,37,18,8,31,922434,202411,157326,158873,145592,159415,153296,81440,66491,88,3,15,1,0,356336,78405,185520,262599,194779,110425,90707,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,346736,923298,12,1
103147.7875,2021,발달상권,2120223,휘문고교사거리,6,0,0,1,0,0,0,1,0,309,111,9166,9,0,0,9,18,20,2,34,213520,46523,36149,36012,33118,36524,34934,19838,16944,9,0,0,0,0,133569,31171,35792,52672,45407,26470,22006,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,56917,0,5,0
435760.0016,2021,발달상권,2120224,수서역,21,0,0,1,0,0,0,1,0,594,437,12418,0,0,0,0,0,0,0,0,189801,32200,29801,30002,29104,30056,29535,21828,19475,40,0,3,0,0,60183,20363,20313,32128,32685,28130,56183,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,143743,700001,6,1
46070.38462,2021,전통시장,2130303,영동전통시장,3,0,0,1,0,0,0,1,0,1142,728,242,19,0,130,72,19,11,0,2,400469,57713,59774,60933,58641,61386,61843,52584,45310,5,0,0,0,0,39097,16433,92982,103071,77928,49501,60552,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,0,0,0,0
107784.5885,2021,전통시장,2130310,강남개포시장,9,0,0,1,0,0,0,1,0,112,83,298,0,0,0,0,0,0,0,0,156758,31297,22099,22313,23056,22836,23222,22565,20667,30,0,3,0,0,25363,34982,15625,16908,28511,24179,36552,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,28444,82567,2,1
281938.7465,2021,관광특구,1001496,강남 마이스 관광특구,14,0,0,1,0,0,0,1,0,29,18,15904,0,0,0,0,0,0,0,0,95914,22195,14551,15070,14804,15586,15381,11155,9367,34,1,8,1,0,237891,5297,20682,27920,21070,11565,9379,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,122540,0,5,0
249903.2373,2021,골목상권,2110949,한남IC,6,0,0,1,0,0,0,0,1,564,281,1683,5,0,5,10,15,6,4,72,343428,54662,49705,51299,51944,52933,52364,45111,40072,3,0,0,0,0,62126,37297,70180,78865,65830,46912,44343,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0,0,0,0
102263.8623,2021,골목상권,2110951,신사은행나무공원,3,0,0,1,0,0,0,0,1,979,574,273,16,3,77,37,7,11,3,23,497488,71223,71573,73852,74590,76308,76471,65142,59551,1,0,0,0,0,29000,41996,106567,132821,98629,51270,66205,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0,0,0,0
126295.9275,2021,골목상권,2110952,논현목련공원,3,0,0,1,0,0,0,0,1,868,571,117,27,0,120,93,26,13,2,3,190290,21318,27182,27082,27324,27574,27255,26742,27131,2,0,0,0,0,21629,15777,47782,46416,33389,21114,25810,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0,0,0,0
71971.20652,2021,골목상권,2110954,국기원,3,0,0,1,0,0,0,0,1,448,303,636,3,0,28,2,3,0,0,1,384515,70962,53696,54071,55187,56679,60071,59277,45531,3,0,0,0,2,39798,37648,143549,94561,52234,29103,27421,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0,0,0,0
153746.3956,2021,골목상권,2110955,논현초등학교,28,0,0,1,0,0,0,0,1,7089,4515,3430,182,20,938,611,151,104,91,141,2826457,354990,407926,407958,414658,416021,411775,386466,381654,12,0,0,0,0,190912,195709,657128,795344,524147,288766,365363,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0,0,0,0
231289.4348,2021,골목상권,2110957,언북중학교,6,0,0,1,0,0,0,0,1,1761,1088,1251,50,1,120,168,116,24,54,46,917422,155298,137858,144747,145731,150460,144802,101829,91992,7,0,0,0,0,94815,63768,184703,258854,193313,92885,123898,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0,0,0,0
174157.5942,2021,골목상권,2110958,역삼역 4번,3,0,0,1,0,0,0,0,1,861,544,994,29,4,151,61,24,8,16,26,351290,67681,54192,56813,57376,59273,56530,37707,29399,4,0,0,0,0,73119,17633,84264,99973,69055,41170,39196,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0,0,0,0
85579.12319,2021,골목상권,2110959,신구중학교,3,0,0,1,0,0,0,0,1,361,170,271,2,0,0,0,0,0,3,79,103381,18949,14950,15358,15247,15555,16107,13915,12252,3,0,0,0,0,35959,15850,16706,21399,19688,12295,17446,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0,0,0,0
147631.5833,2021,골목상권,2110960,은광여고,3,0,0,1,0,0,0,0,1,727,422,1522,16,21,106,42,8,21,7,34,103869,14010,15021,14628,14812,14941,15387,13930,15148,3,0,0,0,0,25543,17333,16197,22348,17656,12624,17711,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0,0,0,0
196879.5519,2021,골목상권,2110961,언주역 3번,9,0,0,1,0,0,0,0,1,2163,1335,962,56,0,231,194,84,53,12,94,751790,120556,113484,116461,117171,119868,116899,87484,80426,1,1,0,0,0,63031,65280,148711,198227,146072,88690,104810,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0,0,0,0
123458.8804,2021,골목상권,2110963,역삼월드메르디앙아파트,3,0,0,1,0,0,0,0,1,1684,860,780,45,3,173,147,100,27,13,133,365484,46014,53815,53968,55149,55333,54257,46827,46137,1,0,0,0,1,40391,46842,64792,86023,72957,42273,52598,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0,0,0,0
89906.88768,2021,골목상권,2110965,언주역 6번,3,0,0,1,0,0,0,0,1,2245,1500,1139,65,14,323,214,91,41,17,6,810743,124175,118669,124256,124835,126438,122961,98917,94668,2,0,0,0,2,65107,46067,179649,235239,171423,86701,91663,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0,0,0,0
76450.15942,2021,골목상권,2110966,논현2동주민센터,6,0,0,1,0,0,0,0,1,2864,1577,1637,60,12,139,216,69,132,116,158,1738854,293354,254570,266432,272542,279821,273782,208034,183672,5,0,0,0,0,93544,159638,339185,420052,356036,206475,257470,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0,0,0,0
177531.2077,2021,골목상권,2110967,역삼역 8번,9,0,0,1,0,0,0,0,1,1279,864,377,33,3,211,83,61,9,4,22,609547,94015,90306,93996,95135,97725,93582,71087,67716,3,0,0,0,0,68671,37248,129817,174318,127550,71736,68879,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0,0,0,0
305847.7778,2021,골목상권,2110971,선정릉역 4번,9,0,0,1,0,0,0,0,1,3870,2549,1542,131,34,725,636,125,68,27,48,676465,90842,97882,98429,101923,102622,99976,87340,88296,1,0,1,0,0,133221,38990,134675,201651,131583,80487,89079,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0,0,0,0
113483.2971,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,3,0,0,1,0,0,0,0,1,1921,1003,2628,55,0,223,122,169,90,16,4,294023,40232,44553,42982,43265,44198,44183,38127,36714,2,0,0,0,0,46603,39595,49277,62278,57302,40287,45287,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0,0,0,0
152126.4819,2021,골목상권,2110974,언주중학교,6,0,0,1,0,0,0,0,1,1513,796,292,58,4,186,161,60,23,20,88,723838,90039,104708,104766,106338,107842,105682,97553,96949,2,0,0,0,0,35150,114570,124541,161975,138367,84720,99665,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0,0,0,0
344009.4964,2021,골목상권,2110975,매봉역 1번,6,0,0,1,0,0,0,0,1,890,353,10837,25,1,20,49,10,9,19,142,357471,52178,50978,52227,53004,54750,53679,46908,45927,12,0,0,0,0,52363,43516,58333,60778,56117,62222,76504,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,18678,190403,2,1
88277.75362,2021,골목상권,2110976,언북초등학교,6,0,0,1,0,0,0,0,1,2022,1080,578,56,0,63,179,110,70,55,51,701482,105756,97660,102080,103887,106944,105912,96774,88226,2,1,0,0,0,55724,73840,125818,157420,141757,89985,112662,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0,0,0,0
76412.78865,2021,골목상권,2110977,논현로18길,9,0,0,1,0,0,0,0,1,691,340,148,16,2,30,56,25,6,0,0,145611,20783,21058,21720,22340,22309,21746,18319,18117,0,0,0,0,0,17287,18182,20897,29325,28052,24337,24819,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0,0,0,0
77641.57609,2021,골목상권,2110980,개포지구대옆,3,0,0,1,0,0,0,0,1,2629,1125,663,77,9,153,231,220,22,12,54,589622,69218,85281,87100,86762,87885,87145,78866,76583,1,0,0,0,0,85827,81380,77080,96672,102970,100307,131214,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0,0,0,0
145910.8321,2021,골목상권,2110981,국악고교사거리,9,0,0,1,0,0,0,0,1,2118,907,361,55,14,127,219,196,12,12,0,414719,55271,60511,59950,61027,61236,61100,56536,54358,2,0,0,0,0,67409,64227,57453,72851,79191,66933,74065,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,0,0,1,0
86251.84058,2021,골목상권,2110982,강남구보훈회관,3,0,0,1,0,0,0,0,1,827,406,166,22,4,104,61,21,6,7,3,177056,21011,27130,24328,24834,25092,24975,24956,25741,1,0,0,0,0,19865,37716,20281,31515,41237,19353,26954,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0,0,0,0
623876.4058,2021,골목상권,2110983,국립국악고등학교,3,0,0,1,0,0,0,0,1,2703,1231,783,66,10,167,234,131,48,11,10,450426,51938,64313,65188,64465,64645,64988,62448,64379,3,1,0,0,0,56041,93091,59814,60695,77508,77886,81431,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,2976,0,1,0
219738.3207,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),6,0,0,1,0,0,0,0,1,4267,1912,1556,106,27,365,331,208,76,25,35,1045143,104581,150077,150468,150883,147813,147013,147734,151155,10,0,0,0,0,137097,206522,115175,183097,180546,155292,204512,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,1809,0,1,0
220947.3297,2021,골목상권,2110985,청담근린공원,3,0,0,1,0,0,0,0,1,956,480,1338,27,0,14,44,37,37,5,102,210622,33086,30277,30614,31653,31894,30476,27886,27822,1,0,0,0,0,43265,21544,31520,43638,39111,31191,43621,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0,0,0,0
109969.2283,2021,골목상권,2110988,청담역 3번,3,0,0,1,0,0,0,0,1,1289,463,1594,21,0,0,2,2,4,13,324,141306,19143,19109,18624,19311,20994,20007,23184,20076,2,0,0,0,0,79185,18206,17274,25853,25951,20507,33515,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0,279124,0,1
77316.94686,2021,골목상권,2110989,대치동아우편취급국,9,0,0,1,0,0,0,0,1,1588,904,444,60,2,281,245,106,41,8,4,700358,104223,103692,105363,107397,107849,106474,86977,82609,1,1,0,0,0,40587,132023,109314,138448,142788,91643,86141,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0,0,0,0
95979.74485,2021,골목상권,2110992,도곡초등학교,19,0,0,1,0,0,0,0,1,7894,3681,2179,205,7,703,587,321,165,73,102,2044761,235027,282008,279354,285918,285175,285052,318229,309024,3,3,0,0,0,138866,698965,250539,221616,366623,260755,246263,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0,0,0,0
80183.82246,2021,골목상권,2110994,개포고등학교,6,0,0,1,0,0,0,0,1,1777,797,494,57,2,93,116,60,31,3,57,454290,56217,64161,65601,63989,67555,64880,65967,62136,18,1,0,0,0,61589,85003,44177,58222,78864,71460,116565,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0,0,0,0
96699.73913,2021,골목상권,2110995,봉은사역 4번,3,0,0,1,0,0,0,0,1,2802,1097,5085,70,1,44,42,28,41,16,721,522936,60276,75633,75932,75747,75834,75729,72427,71635,5,0,0,0,0,122756,98976,58638,88660,99601,77063,99999,147.0,1.0,66.0,113.0,64.0,91.0,75.0,3295.0,3276,0,1,0
97827.16667,2021,골목상권,2110996,대치2동주민센터,3,0,0,1,0,0,0,0,1,1430,682,1959,65,0,6,18,40,80,45,336,773314,97635,111440,110383,111382,112303,111928,111919,103959,8,2,0,0,0,112840,298550,78957,65725,144905,99455,85721,212.0,5.0,212.0,342.0,182.0,162.0,110.0,3659.0,7541,0,1,0
195134.7633,2021,골목상권,2110997,대청초등학교,18,0,0,1,0,0,0,0,1,7187,3441,1724,133,0,139,432,164,37,28,36,2354934,271445,332184,331924,353570,332320,340753,331015,333168,45,1,0,0,0,236963,366222,305692,361962,373616,357960,589481,203.0,1.0,198.0,1025.0,630.0,445.0,202.0,1739.0,78047,0,10,0
220568.3758,2021,골목상권,2110999,윗방죽마을공원,7,0,0,1,0,0,0,0,1,3177,2401,268,2,0,1,5,10,0,1,0,70717,8886,10224,10011,10593,10215,9653,9976,10048,10,0,1,0,0,239796,11453,10413,16432,13265,8373,10783,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,31077,0,5,0
19824.13406,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,0,0,1,0,0,0,0,1,444,201,39,0,0,0,0,0,0,0,0,30871,7046,4687,4635,5049,4735,4626,3872,3265,3,0,0,0,0,52892,7639,2720,3591,4751,3665,8505,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,1600,0,1,0
168278.3442,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,0,0,1,0,0,0,0,1,317,0,317,0,0,0,0,0,0,0,0,483,117,21,63,66,81,108,60,84,5,0,0,0,0,59240,126,0,0,96,30,231,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,2282,0,1,0
141268.2379,2021,발달상권,2120185,논현역,52,0,0,1,0,0,0,0,1,3768,2428,12764,52,4,281,370,159,58,14,76,2496536,402281,372456,379860,384111,393642,389536,306993,269938,105,1,7,0,0,321182,149777,517133,638387,494936,322917,373387,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,42433,315744,3,1
167327.4076,2021,발달상권,2120186,가로수길,24,0,0,1,0,0,0,0,1,3152,1777,6518,62,0,196,151,94,54,43,88,2045827,352880,293254,298931,305771,312833,318252,277960,238823,42,2,4,0,0,256687,228609,457684,464401,363109,234271,297751,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,92711,0,2,0
175745.3052,2021,발달상권,2120187,신논현역,75,0,0,1,0,0,0,0,1,5512,3959,13076,61,5,365,218,64,28,43,75,2641086,428554,380597,390700,394508,403833,410571,356552,304326,154,3,7,0,0,382392,197889,686410,684396,478987,284362,309042,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,23636,630345,3,1
135947.3489,2021,발달상권,2120188,압구정역,40,0,0,1,0,0,0,0,1,1129,598,8579,20,1,55,36,15,8,26,80,1697465,329048,249178,256945,257838,267371,275635,222753,167747,213,0,14,1,0,251745,257231,291604,345040,328556,219119,255917,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,204568,684308,6,1
286648.0096,2021,발달상권,2120190,강남을지병원,33,0,0,1,0,0,0,0,1,2274,1334,11703,46,0,174,215,40,34,32,30,1397273,248095,207841,217679,219718,225674,223282,164060,139019,72,0,3,0,0,295195,110295,286801,374335,285558,160277,180007,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,144594,0,6,0
204741.1361,2021,발달상권,2120191,학동역,48,0,0,1,0,0,0,0,1,4394,2961,13862,82,18,307,559,57,30,20,155,1655038,279324,249105,258509,261259,268347,260526,189445,167847,65,4,6,0,0,366286,105026,371592,443438,323058,196366,215561,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,92556,289130,6,1
224999.8927,2021,발달상권,2120192,뱅뱅사거리,64,0,0,1,0,0,0,0,1,6735,4796,27462,47,11,405,536,94,52,56,278,1647607,283210,252329,260213,262599,269529,260218,177783,164938,87,2,13,0,1,317599,140724,319196,436800,341676,205676,203533,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,124003,0,3,0
175427.6661,2021,발달상권,2120193,도산공원교차로,21,0,0,1,0,0,0,0,1,1184,596,6384,33,0,51,65,36,21,32,102,611748,122385,91144,96338,97652,100768,99534,69815,56498,19,0,4,0,0,185023,46844,119667,161086,133143,71751,79255,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,39925,0,3,0
164128.4167,2021,발달상권,2120194,언주역(차병원),45,0,0,1,0,0,0,0,1,2599,1764,12628,63,5,400,330,80,39,13,97,1645810,276947,248130,256286,257152,263475,256579,191429,172759,67,1,3,0,0,242446,78920,348506,479044,336731,191630,210979,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,67399,178213,7,1
148968.2418,2021,발달상권,2120195,성수대교남단,12,0,0,1,0,0,0,0,1,444,224,5611,9,5,23,26,15,6,21,26,890987,169015,124621,130910,133498,138703,142191,124140,96925,51,0,8,0,0,126829,98503,192677,202426,163354,105056,128971,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,78913,0,2,0
193033.4275,2021,발달상권,2120196,서울세관,18,0,0,1,0,0,0,0,1,1346,899,9687,24,0,16,19,10,22,17,33,666948,118325,99740,104381,105948,109986,106627,74195,66072,36,4,5,0,0,185479,49994,126161,173989,146597,80875,89332,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,36004,0,7,0
242291.0794,2021,발달상권,2120197,역삼역,148,0,0,1,0,0,0,0,1,6012,4306,58694,101,6,749,419,202,135,61,39,3192796,631374,506260,530466,533357,552142,520374,297492,252705,172,2,25,0,0,562806,130759,729481,938005,663739,381010,349804,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,160478,750514,7,1
150796.0471,2021,발달상권,2120198,구역삼세무서,36,0,0,1,0,0,0,0,1,7376,5072,11531,141,36,766,717,161,146,106,66,2029988,298787,301900,307620,315820,318482,306552,242586,237026,33,2,3,0,0,291469,140137,462863,560037,388096,228238,250617,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,96386,0,7,0
417713.4413,2021,발달상권,2120199,경복아파트교차로,15,0,0,1,0,0,0,0,1,996,641,3830,17,2,126,45,12,2,0,48,536023,88669,79450,82665,83793,85302,82440,63609,58764,10,0,1,0,0,112742,37695,107042,147844,109812,64962,68667,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,19659,0,4,0
222968.2875,2021,발달상권,2120200,학동사거리,33,0,0,1,0,0,0,0,1,976,565,9363,14,7,45,27,9,8,3,77,1143987,233073,156980,172129,174829,184560,183061,154247,118181,78,1,4,0,0,266597,86620,266648,307989,223370,130432,128927,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,107738,0,4,0
179667.2623,2021,발달상권,2120201,도곡1동,15,0,0,1,0,0,0,0,1,1880,1108,11559,47,25,176,136,101,67,68,0,980124,157207,147902,149044,149823,149682,144571,121949,117155,36,0,5,0,0,169293,137067,162445,206901,193695,132043,147971,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,101961,0,6,0
91153.17479,2021,발달상권,2120202,압구정로데오역(압구정로데오),37,0,0,1,0,0,0,0,1,1843,793,11735,14,0,10,7,0,0,54,478,1907144,371092,262380,279869,286281,297352,304978,269219,207064,77,1,4,2,0,265701,176537,437879,452594,348456,228549,263129,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,211302,404923,3,1
143033.4423,2021,발달상권,2120203,강남구청역,39,0,0,1,0,0,0,0,1,1522,920,7726,26,0,74,62,67,9,7,119,1606724,274882,237402,248050,252422,259392,253041,187823,168593,88,2,5,0,0,173251,173913,317761,384679,330675,195006,204691,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,98372,462199,6,1
195911.904,2021,발달상권,2120204,르네상스호텔사거리,24,0,0,1,0,0,0,0,1,1595,1127,41471,20,2,230,362,69,200,32,11,1270345,231602,197132,205730,206502,214550,204859,130026,111545,30,1,7,0,1,160960,100211,237406,332463,269473,169410,161380,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,81917,0,3,0
130151.7263,2021,발달상권,2120205,매봉역,22,0,0,1,0,0,0,0,1,1116,592,13950,24,29,66,18,50,55,29,9,525276,92842,79358,81926,82377,83482,82335,60297,55501,23,1,1,0,0,122443,53775,81879,106034,101416,80338,101833,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,38991,0,6,0
177045.0225,2021,발달상권,2120206,개나리아파트,30,0,0,1,0,0,0,0,1,4039,2082,5280,53,5,212,159,68,60,57,289,1100891,183525,163085,169520,171562,173998,169242,129808,123677,45,2,4,0,0,148412,162491,175775,236108,240958,136302,149256,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,53090,0,8,0
